Solvent,Temperature (°C),Solubility (%),Polymer
acetamide,125,0.6044631,LDPE
acetamide,120,0.44098323,LDPE
acetamide,115,0.32025691,LDPE
acetamide,110,0.23134321,LDPE
acetamide,105,0.16611713,LDPE
acetamide,100,0.11850342,LDPE
acetamide,95,0.08394506,LDPE
acetamide,90,0.05902239,LDPE
acetamide,85,0.04117367,LDPE
acetamide,80,0.02848628,LDPE
acetamide,75,0.01953899,LDPE
acetamide,70,0.01328181,LDPE
acetamide,65,0.00894411,LDPE
acetamide,60,0.00596451,LDPE
acetamide,55,0.00393728,LDPE
acetamide,50,0.0025717,LDPE
acetamide,45,0.00166133,LDPE
acetamide,40,0.00106096,LDPE
acetamide,35,0.00066948,LDPE
acetamide,30,0.00041719,LDPE
acetamide,25,0.00025659,LDPE
acetanilide,160,99.91031315,LDPE
acetanilide,155,99.97195286,LDPE
acetanilide,150,99.98459224,LDPE
acetanilide,145,99.97810729,LDPE
acetanilide,140,92.32737569,LDPE
acetanilide,135,15.0406821,LDPE
acetanilide,130,9.16614078,LDPE
acetanilide,125,6.13006404,LDPE
acetanilide,120,4.2534215,LDPE
acetanilide,115,3.00400292,LDPE
acetanilide,110,2.13956851,LDPE
acetanilide,105,1.52857377,LDPE
acetanilide,100,1.09162102,LDPE
acetanilide,95,0.77737122,LDPE
acetanilide,90,0.55102586,LDPE
acetanilide,85,0.38823256,LDPE
acetanilide,80,0.27157706,LDPE
acetanilide,75,0.18843349,LDPE
acetanilide,70,0.12957581,LDPE
acetanilide,65,0.08823979,LDPE
acetanilide,60,0.05946726,LDPE
acetanilide,55,0.03963489,LDPE
acetanilide,50,0.02610863,LDPE
acetanilide,45,0.01698711,LDPE
acetanilide,40,0.01090944,LDPE
acetanilide,35,0.00691105,LDPE
acetanilide,30,0.00431562,LDPE
acetanilide,25,0.00265451,LDPE
aceticacid,160,23.68081653,LDPE
aceticacid,155,19.61135613,LDPE
aceticacid,150,17.01481218,LDPE
aceticacid,145,15.05045761,LDPE
aceticacid,140,11.74331923,LDPE
aceticacid,135,7.37426458,LDPE
aceticacid,130,4.9801484,LDPE
aceticacid,125,3.46555469,LDPE
aceticacid,120,2.44660032,LDPE
aceticacid,115,1.73880204,LDPE
aceticacid,110,1.23839903,LDPE
aceticacid,105,0.88127698,LDPE
aceticacid,100,0.62532712,LDPE
aceticacid,95,0.44175582,LDPE
aceticacid,90,0.3103309,LDPE
aceticacid,85,0.21658168,LDPE
aceticacid,80,0.15004669,LDPE
aceticacid,75,0.103119,LDPE
aceticacid,70,0.07025676,LDPE
aceticacid,65,0.04742674,LDPE
aceticacid,60,0.03170317,LDPE
aceticacid,55,0.02097433,LDPE
aceticacid,50,0.01372587,LDPE
aceticacid,45,0.00887996,LDPE
aceticacid,40,0.00567604,LDPE
aceticacid,35,0.0035824,LDPE
aceticacid,30,0.00223106,LDPE
aceticacid,25,0.0013701,LDPE
aceticanhydride,160,99.99205861,LDPE
aceticanhydride,155,99.97162645,LDPE
aceticanhydride,150,99.99966696,LDPE
aceticanhydride,145,99.9979511,LDPE
aceticanhydride,140,94.89281166,LDPE
aceticanhydride,135,41.93924413,LDPE
aceticanhydride,130,16.15860379,LDPE
aceticanhydride,125,10.13085272,LDPE
aceticanhydride,120,6.85151923,LDPE
aceticanhydride,115,4.78087957,LDPE
aceticanhydride,110,3.38591701,LDPE
aceticanhydride,105,2.41392677,LDPE
aceticanhydride,100,1.72405263,LDPE
aceticanhydride,95,1.22965594,LDPE
aceticanhydride,90,0.87388465,LDPE
aceticanhydride,85,0.61778731,LDPE
aceticanhydride,80,0.4338825,LDPE
aceticanhydride,75,0.30240608,LDPE
aceticanhydride,70,0.20897883,LDPE
aceticanhydride,65,0.14307508,LDPE
aceticanhydride,60,0.09697613,LDPE
aceticanhydride,55,0.06503026,LDPE
aceticanhydride,50,0.04311604,LDPE
aceticanhydride,45,0.02824645,LDPE
aceticanhydride,40,0.01827343,LDPE
aceticanhydride,35,0.01166628,LDPE
aceticanhydride,30,0.00734545,LDPE
aceticanhydride,25,0.00455811,LDPE
propanone,160,99.99870977,LDPE
propanone,155,99.99805819,LDPE
propanone,150,99.99706304,LDPE
propanone,145,99.99554291,LDPE
propanone,140,97.20427321,LDPE
propanone,135,84.78415403,LDPE
propanone,130,65.34310102,LDPE
propanone,125,42.79448614,LDPE
propanone,120,28.3688912,LDPE
propanone,115,19.71472549,LDPE
propanone,110,14.05638281,LDPE
propanone,105,10.14676264,LDPE
propanone,100,7.36128252,LDPE
propanone,95,5.34362351,LDPE
propanone,90,3.87015826,LDPE
propanone,85,2.79105507,LDPE
propanone,80,2.00131879,LDPE
propanone,75,1.42520459,LDPE
propanone,70,1.00703763,LDPE
propanone,65,0.70546646,LDPE
propanone,60,0.48962362,LDPE
propanone,55,0.33645043,LDPE
propanone,50,0.22876222,LDPE
propanone,45,0.153812,LDPE
propanone,40,0.10220638,LDPE
propanone,35,0.06707846,LDPE
propanone,30,0.04345436,LDPE
propanone,25,0.02776809,LDPE
2-hydroxy-2-methylpropanenitrile,160,99.97152048,LDPE
2-hydroxy-2-methylpropanenitrile,155,23.60501779,LDPE
2-hydroxy-2-methylpropanenitrile,150,19.82254277,LDPE
2-hydroxy-2-methylpropanenitrile,145,17.32949138,LDPE
2-hydroxy-2-methylpropanenitrile,140,13.17179551,LDPE
2-hydroxy-2-methylpropanenitrile,135,8.06349519,LDPE
2-hydroxy-2-methylpropanenitrile,130,5.40540065,LDPE
2-hydroxy-2-methylpropanenitrile,125,3.75188023,LDPE
2-hydroxy-2-methylpropanenitrile,120,2.64732413,LDPE
2-hydroxy-2-methylpropanenitrile,115,1.88230195,LDPE
2-hydroxy-2-methylpropanenitrile,110,1.34186368,LDPE
2-hydroxy-2-methylpropanenitrile,105,0.95600462,LDPE
2-hydroxy-2-methylpropanenitrile,100,0.67915933,LDPE
2-hydroxy-2-methylpropanenitrile,95,0.48031673,LDPE
2-hydroxy-2-methylpropanenitrile,90,0.33773656,LDPE
2-hydroxy-2-methylpropanenitrile,85,0.23587428,LDPE
2-hydroxy-2-methylpropanenitrile,80,0.16348127,LDPE
2-hydroxy-2-methylpropanenitrile,75,0.11236317,LDPE
2-hydroxy-2-methylpropanenitrile,70,0.07653618,LDPE
2-hydroxy-2-methylpropanenitrile,65,0.05163421,LDPE
2-hydroxy-2-methylpropanenitrile,60,0.03448185,LDPE
2-hydroxy-2-methylpropanenitrile,55,0.02278175,LDPE
2-hydroxy-2-methylpropanenitrile,50,0.01488294,LDPE
2-hydroxy-2-methylpropanenitrile,45,0.00960846,LDPE
2-hydroxy-2-methylpropanenitrile,40,0.00612678,LDPE
2-hydroxy-2-methylpropanenitrile,35,0.00385623,LDPE
2-hydroxy-2-methylpropanenitrile,30,0.00239426,LDPE
2-hydroxy-2-methylpropanenitrile,25,0.00146543,LDPE
acetonitrile,160,14.0405979,LDPE
acetonitrile,155,12.56800433,LDPE
acetonitrile,150,11.32026596,LDPE
acetonitrile,145,10.24094612,LDPE
acetonitrile,140,8.42673734,LDPE
acetonitrile,135,5.68647356,LDPE
acetonitrile,130,3.96305948,LDPE
acetonitrile,125,2.80177465,LDPE
acetonitrile,120,1.99273938,LDPE
acetonitrile,115,1.41924858,LDPE
acetonitrile,110,1.00920862,LDPE
acetonitrile,105,0.71505776,LDPE
acetonitrile,100,0.50408145,LDPE
acetonitrile,95,0.35315992,LDPE
acetonitrile,90,0.24567607,LDPE
acetonitrile,85,0.16957094,LDPE
acetonitrile,80,0.11605366,LDPE
acetonitrile,75,0.0787114,LDPE
acetonitrile,70,0.05287624,LDPE
acetonitrile,65,0.03516519,LDPE
acetonitrile,60,0.02314126,LDPE
acetonitrile,55,0.01506179,LDPE
acetonitrile,50,0.00969112,LDPE
acetonitrile,45,0.00616124,LDPE
acetonitrile,40,0.00386846,LDPE
acetonitrile,35,0.00239749,LDPE
acetonitrile,30,0.00146584,LDPE
acetonitrile,25,0.00088363,LDPE
acetophenone,160,99.95308641,LDPE
acetophenone,155,99.93258697,LDPE
acetophenone,150,99.99976807,LDPE
acetophenone,145,99.99959588,LDPE
acetophenone,140,94.2366086,LDPE
acetophenone,135,69.39053048,LDPE
acetophenone,130,40.54515287,LDPE
acetophenone,125,23.67492461,LDPE
acetophenone,120,15.22768415,LDPE
acetophenone,115,10.32829277,LDPE
acetophenone,110,7.20100506,LDPE
acetophenone,105,5.09376583,LDPE
acetophenone,100,3.62834873,LDPE
acetophenone,95,2.59026484,LDPE
acetophenone,90,1.84728931,LDPE
acetophenone,85,1.31298265,LDPE
acetophenone,80,0.92839562,LDPE
acetophenone,75,0.65212747,LDPE
acetophenone,70,0.45450594,LDPE
acetophenone,65,0.31398549,LDPE
acetophenone,60,0.21480722,LDPE
acetophenone,55,0.14541132,LDPE
acetophenone,50,0.09732413,LDPE
acetophenone,45,0.06435643,LDPE
acetophenone,40,0.04201398,LDPE
acetophenone,35,0.0270587,LDPE
acetophenone,30,0.01717933,LDPE
acetophenone,25,0.01074378,LDPE
2-propanoneoxime,160,99.97761042,LDPE
2-propanoneoxime,155,99.99978425,LDPE
2-propanoneoxime,150,99.99877251,LDPE
2-propanoneoxime,145,99.99351551,LDPE
2-propanoneoxime,140,96.08039935,LDPE
2-propanoneoxime,135,65.81826938,LDPE
2-propanoneoxime,130,28.69753779,LDPE
2-propanoneoxime,125,17.19404631,LDPE
2-propanoneoxime,120,11.35836158,LDPE
2-propanoneoxime,115,7.80664851,LDPE
2-propanoneoxime,110,5.46960628,LDPE
2-propanoneoxime,105,3.86821307,LDPE
2-propanoneoxime,100,2.74587701,LDPE
2-propanoneoxime,95,1.94940017,LDPE
2-propanoneoxime,90,1.38067407,LDPE
2-propanoneoxime,85,0.97377364,LDPE
2-propanoneoxime,80,0.68295381,LDPE
2-propanoneoxime,75,0.47577464,LDPE
2-propanoneoxime,70,0.32891082,LDPE
2-propanoneoxime,65,0.22545887,LDPE
2-propanoneoxime,60,0.15312661,LDPE
2-propanoneoxime,55,0.10297534,LDPE
2-propanoneoxime,50,0.06852252,LDPE
2-propanoneoxime,45,0.04508941,LDPE
2-propanoneoxime,40,0.02932108,LDPE
2-propanoneoxime,35,0.01883071,LDPE
2-propanoneoxime,30,0.01193553,LDPE
2-propanoneoxime,25,0.00746103,LDPE
aspirin,160,99.97790618,LDPE
aspirin,155,99.98381677,LDPE
aspirin,150,99.99628794,LDPE
aspirin,145,99.9857978,LDPE
aspirin,140,21.64083505,LDPE
aspirin,135,10.50737471,LDPE
aspirin,130,6.68191923,LDPE
aspirin,125,4.53681556,LDPE
aspirin,120,3.17078043,LDPE
aspirin,115,2.24794738,LDPE
aspirin,110,1.60429736,LDPE
aspirin,105,1.1472434,LDPE
aspirin,100,0.81952592,LDPE
aspirin,95,0.58351382,LDPE
aspirin,90,0.41343031,LDPE
aspirin,85,0.29110559,LDPE
aspirin,80,0.20348461,LDPE
aspirin,75,0.14107553,LDPE
aspirin,70,0.09693157,LDPE
aspirin,65,0.0659567,LDPE
aspirin,60,0.04441607,LDPE
aspirin,55,0.02958203,LDPE
aspirin,50,0.01947359,LDPE
aspirin,45,0.01266241,LDPE
aspirin,40,0.00812748,LDPE
aspirin,35,0.005146,LDPE
aspirin,30,0.00321182,LDPE
aspirin,25,0.00197457,LDPE
acetylacetone,160,99.99846756,LDPE
acetylacetone,155,99.99467652,LDPE
acetylacetone,150,99.98191042,LDPE
acetylacetone,145,99.94201025,LDPE
acetylacetone,140,94.96437611,LDPE
acetylacetone,135,47.89003164,LDPE
acetylacetone,130,19.10431898,LDPE
acetylacetone,125,12.08071819,LDPE
acetylacetone,120,8.23828773,LDPE
acetylacetone,115,5.79438729,LDPE
acetylacetone,110,4.13555631,LDPE
acetylacetone,105,2.97100385,LDPE
acetylacetone,100,2.13824661,LDPE
acetylacetone,95,1.536948,LDPE
acetylacetone,90,1.10094192,LDPE
acetylacetone,85,0.7846421,LDPE
acetylacetone,80,0.55568915,LDPE
acetylacetone,75,0.39065789,LDPE
acetylacetone,70,0.27238673,LDPE
acetylacetone,65,0.18822053,LDPE
acetylacetone,60,0.12880665,LDPE
acetylacetone,55,0.08724066,LDPE
acetylacetone,50,0.05844401,LDPE
acetylacetone,45,0.03870241,LDPE
acetylacetone,40,0.0253192,LDPE
acetylacetone,35,0.01635342,LDPE
acetylacetone,30,0.0104217,LDPE
acetylacetone,25,0.0065487,LDPE
acetylbromide,160,99.95124373,LDPE
acetylbromide,155,99.91903185,LDPE
acetylbromide,150,99.99978076,LDPE
acetylbromide,145,99.99952338,LDPE
acetylbromide,140,94.29523417,LDPE
acetylbromide,135,73.01766142,LDPE
acetylbromide,130,46.64597101,LDPE
acetylbromide,125,18.65202128,LDPE
acetylbromide,120,9.29737198,LDPE
acetylbromide,115,5.61344762,LDPE
acetylbromide,110,3.63981084,LDPE
acetylbromide,105,2.43926595,LDPE
acetylbromide,100,1.66130993,LDPE
acetylbromide,95,1.1394926,LDPE
acetylbromide,90,0.78275205,LDPE
acetylbromide,85,0.5364963,LDPE
acetylbromide,80,0.36590685,LDPE
acetylbromide,75,0.24782746,LDPE
acetylbromide,70,0.16641743,LDPE
acetylbromide,65,0.11064561,LDPE
acetylbromide,60,0.07275333,LDPE
acetylbromide,55,0.04726143,LDPE
acetylbromide,50,0.03030285,LDPE
acetylbromide,45,0.01915981,LDPE
acetylbromide,40,0.01193571,LDPE
acetylbromide,35,0.00731937,LDPE
acetylbromide,30,0.00441451,LDPE
acetylbromide,25,0.00261622,LDPE
acetylchloride,160,99.99992876,LDPE
acetylchloride,155,99.99988878,LDPE
acetylchloride,150,99.99982228,LDPE
acetylchloride,145,99.99970896,LDPE
acetylchloride,140,96.31745246,LDPE
acetylchloride,135,82.03953568,LDPE
acetylchloride,130,64.47750839,LDPE
acetylchloride,125,43.55775599,LDPE
acetylchloride,120,25.79881872,LDPE
acetylchloride,115,15.73508006,LDPE
acetylchloride,110,10.16404982,LDPE
acetylchloride,105,6.80251922,LDPE
acetylchloride,100,4.64222732,LDPE
acetylchloride,95,3.19906297,LDPE
acetylchloride,90,2.21254467,LDPE
acetylchloride,85,1.52944156,LDPE
acetylchloride,80,1.05355271,LDPE
acetylchloride,75,0.72158732,LDPE
acetylchloride,70,0.49052976,LDPE
acetylchloride,65,0.33049052,LDPE
acetylchloride,60,0.22041282,LDPE
acetylchloride,55,0.14535531,LDPE
acetylchloride,50,0.09469271,LDPE
acetylchloride,45,0.06088312,LDPE
acetylchloride,40,0.03860032,LDPE
acetylchloride,35,0.02411147,LDPE
acetylchloride,30,0.01482583,LDPE
acetylchloride,25,0.00896588,LDPE
ethine,160,99.9999453,LDPE
ethine,155,99.99989867,LDPE
ethine,150,99.99980574,LDPE
ethine,145,99.99961651,LDPE
ethine,140,98.75974875,LDPE
ethine,135,93.5512278,LDPE
ethine,130,85.94305053,LDPE
ethine,125,72.4597505,LDPE
ethine,120,43.55315363,LDPE
ethine,115,23.99455544,LDPE
ethine,110,15.02607264,LDPE
ethine,105,9.89574114,LDPE
ethine,100,6.66166853,LDPE
ethine,95,4.52661631,LDPE
ethine,90,3.08355143,LDPE
ethine,85,2.09688196,LDPE
ethine,80,1.4193455,LDPE
ethine,75,0.95427718,LDPE
ethine,70,0.6362418,LDPE
ethine,65,0.42010068,LDPE
ethine,60,0.27439607,LDPE
ethine,55,0.17711863,LDPE
ethine,50,0.1128805,LDPE
ethine,45,0.0709695,LDPE
ethine,40,0.04398094,LDPE
ethine,35,0.0268437,LDPE
ethine,30,0.01612304,LDPE
ethine,25,0.00952161,LDPE
acetylfluoride,160,99.99966605,LDPE
acetylfluoride,155,99.9992012,LDPE
acetylfluoride,150,99.99801961,LDPE
acetylfluoride,145,99.99500529,LDPE
acetylfluoride,140,97.03964438,LDPE
acetylfluoride,135,84.29853082,LDPE
acetylfluoride,130,62.06867771,LDPE
acetylfluoride,125,22.04063384,LDPE
acetylfluoride,120,11.73009888,LDPE
acetylfluoride,115,7.32680714,LDPE
acetylfluoride,110,4.83250118,LDPE
acetylfluoride,105,3.26629017,LDPE
acetylfluoride,100,2.23255044,LDPE
acetylfluoride,95,1.53198822,LDPE
acetylfluoride,90,1.05062832,LDPE
acetylfluoride,85,0.71786809,LDPE
acetylfluoride,80,0.48760307,LDPE
acetylfluoride,75,0.32867437,LDPE
acetylfluoride,70,0.21955408,LDPE
acetylfluoride,65,0.14517439,LDPE
acetylfluoride,60,0.0949236,LDPE
acetylfluoride,55,0.06131984,LDPE
acetylfluoride,50,0.03910258,LDPE
acetylfluoride,45,0.02459451,LDPE
acetylfluoride,40,0.01524604,LDPE
acetylfluoride,35,0.0093072,LDPE
acetylfluoride,30,0.00559081,LDPE
acetylfluoride,25,0.0033019,LDPE
acridine,160,99.92600296,LDPE
acridine,155,99.89750789,LDPE
acridine,150,99.99963441,LDPE
acridine,145,99.99938156,LDPE
acridine,140,91.48278357,LDPE
acridine,135,57.91152979,LDPE
acridine,130,31.22167715,LDPE
acridine,125,18.73120125,LDPE
acridine,120,12.28095528,LDPE
acridine,115,8.42543967,LDPE
acridine,110,5.92093396,LDPE
acridine,105,4.21446959,LDPE
acridine,100,3.01820358,LDPE
acridine,95,2.16534353,LDPE
acridine,90,1.55154167,LDPE
acridine,85,1.10786929,LDPE
acridine,80,0.78695418,LDPE
acridine,75,0.5553161,LDPE
acridine,70,0.38882373,LDPE
acridine,65,0.26986597,LDPE
acridine,60,0.1854962,LDPE
acridine,55,0.12616949,LDPE
acridine,50,0.08485312,LDPE
acridine,45,0.05638308,LDPE
acridine,40,0.03698922,LDPE
acridine,35,0.02393997,LDPE
acridine,30,0.0152744,LDPE
acridine,25,0.00959965,LDPE
acrolein,160,99.99889169,LDPE
acrolein,155,99.99768504,LDPE
acrolein,150,99.99513609,LDPE
acrolein,145,99.98981045,LDPE
acrolein,140,97.2816699,LDPE
acrolein,135,84.39062418,LDPE
acrolein,130,55.37788129,LDPE
acrolein,125,26.16998862,LDPE
acrolein,120,16.07855726,LDPE
acrolein,115,10.72831098,LDPE
acrolein,110,7.40231693,LDPE
acrolein,105,5.18742235,LDPE
acrolein,100,3.65970895,LDPE
acrolein,95,2.58600087,LDPE
acrolein,90,1.82413273,LDPE
acrolein,85,1.2815088,LDPE
acrolein,80,0.89509885,LDPE
acrolein,75,0.62074822,LDPE
acrolein,70,0.42694413,LDPE
acrolein,65,0.29095513,LDPE
acrolein,60,0.19629845,LDPE
acrolein,55,0.13101225,LDPE
acrolein,50,0.08643698,LDPE
acrolein,45,0.05633509,LDPE
acrolein,40,0.03624542,LDPE
acrolein,35,0.02300506,LDPE
acrolein,30,0.01439409,LDPE
acrolein,25,0.00887196,LDPE
2-propenamide,160,2.25893524,LDPE
2-propenamide,155,2.09312936,LDPE
2-propenamide,150,1.93813317,LDPE
2-propenamide,145,1.79330443,LDPE
2-propenamide,140,1.54145095,LDPE
2-propenamide,135,1.11094787,LDPE
2-propenamide,130,0.8017816,LDPE
2-propenamide,125,0.57798613,LDPE
2-propenamide,120,0.41542536,LDPE
2-propenamide,115,0.29730088,LDPE
2-propenamide,110,0.21162635,LDPE
2-propenamide,105,0.14970736,LDPE
2-propenamide,100,0.10517374,LDPE
2-propenamide,95,0.0733324,LDPE
2-propenamide,90,0.05071918,LDPE
2-propenamide,85,0.03477928,LDPE
2-propenamide,80,0.02363403,LDPE
2-propenamide,75,0.01590848,LDPE
2-propenamide,70,0.01060232,LDPE
2-propenamide,65,0.00699297,LDPE
2-propenamide,60,0.00456262,LDPE
2-propenamide,55,0.00294344,LDPE
2-propenamide,50,0.00187661,LDPE
2-propenamide,45,0.0011818,LDPE
2-propenamide,40,0.00073474,LDPE
2-propenamide,35,0.0004507,LDPE
2-propenamide,30,0.00027261,LDPE
2-propenamide,25,0.00016248,LDPE
acrylicacid,160,99.99525739,LDPE
acrylicacid,155,99.98528485,LDPE
acrylicacid,150,99.99863024,LDPE
acrylicacid,145,99.99718562,LDPE
acrylicacid,140,95.80701827,LDPE
acrylicacid,135,13.90115392,LDPE
acrylicacid,130,8.60500894,LDPE
acrylicacid,125,5.75722831,LDPE
acrylicacid,120,3.97693424,LDPE
acrylicacid,115,2.7896116,LDPE
acrylicacid,110,1.97065545,LDPE
acrylicacid,105,1.39522326,LDPE
acrylicacid,100,0.98689457,LDPE
acrylicacid,95,0.6958759,LDPE
acrylicacid,90,0.48833088,LDPE
acrylicacid,85,0.34061656,LDPE
acrylicacid,80,0.23590597,LDPE
acrylicacid,75,0.16209075,LDPE
acrylicacid,70,0.11040697,LDPE
acrylicacid,65,0.07450037,LDPE
acrylicacid,60,0.04977011,LDPE
acrylicacid,55,0.03289744,LDPE
acrylicacid,50,0.0215019,LDPE
acrylicacid,45,0.01388829,LDPE
acrylicacid,40,0.00885943,LDPE
acrylicacid,35,0.00557781,LDPE
acrylicacid,30,0.00346357,LDPE
acrylicacid,25,0.00211968,LDPE
2-propenenitrile,160,99.99890757,LDPE
2-propenenitrile,155,99.98942821,LDPE
2-propenenitrile,150,99.99972878,LDPE
2-propenenitrile,145,99.99376545,LDPE
2-propenenitrile,140,97.37349831,LDPE
2-propenenitrile,135,30.18070927,LDPE
2-propenenitrile,130,13.09062124,LDPE
2-propenenitrile,125,8.19945013,LDPE
2-propenenitrile,120,5.47564946,LDPE
2-propenenitrile,115,3.75473372,LDPE
2-propenenitrile,110,2.60574614,LDPE
2-propenenitrile,105,1.81660031,LDPE
2-propenenitrile,100,1.2665453,LDPE
2-propenenitrile,95,0.8804917,LDPE
2-propenenitrile,90,0.60904244,LDPE
2-propenenitrile,85,0.41849183,LDPE
2-propenenitrile,80,0.28529036,LDPE
2-propenenitrile,75,0.19274661,LDPE
2-propenenitrile,70,0.12894062,LDPE
2-propenenitrile,65,0.08533821,LDPE
2-propenenitrile,60,0.05583724,LDPE
2-propenenitrile,55,0.03609312,LDPE
2-propenenitrile,50,0.02303281,LDPE
2-propenenitrile,45,0.01450093,LDPE
2-propenenitrile,40,0.00900061,LDPE
2-propenenitrile,35,0.00550388,LDPE
2-propenenitrile,30,0.00331336,LDPE
2-propenenitrile,25,0.00196217,LDPE
propenoylchloride,160,99.99069558,LDPE
propenoylchloride,155,99.98736587,LDPE
propenoylchloride,150,99.98281247,LDPE
propenoylchloride,145,99.97658311,LDPE
propenoylchloride,140,95.77910438,LDPE
propenoylchloride,135,79.97365175,LDPE
propenoylchloride,130,62.21305135,LDPE
propenoylchloride,125,43.92097487,LDPE
propenoylchloride,120,28.87215194,LDPE
propenoylchloride,115,18.90939171,LDPE
propenoylchloride,110,12.68327585,LDPE
propenoylchloride,105,8.68949086,LDPE
propenoylchloride,100,6.03487098,LDPE
propenoylchloride,95,4.22193876,LDPE
propenoylchloride,90,2.96141014,LDPE
propenoylchloride,85,2.07559018,LDPE
propenoylchloride,80,1.44983628,LDPE
propenoylchloride,75,1.00728578,LDPE
propenoylchloride,70,0.69492201,LDPE
propenoylchloride,65,0.47542378,LDPE
propenoylchloride,60,0.3221669,LDPE
propenoylchloride,55,0.21601721,LDPE
propenoylchloride,50,0.14318421,LDPE
propenoylchloride,45,0.09373874,LDPE
propenoylchloride,40,0.06056103,LDPE
propenoylchloride,35,0.03857952,LDPE
propenoylchloride,30,0.02421301,LDPE
propenoylchloride,25,0.01495895,LDPE
adenine,160,0.67194663,LDPE
adenine,155,0.6191715,LDPE
adenine,150,0.56979419,LDPE
adenine,145,0.52365138,LDPE
adenine,140,0.44868384,LDPE
adenine,135,0.3243831,LDPE
adenine,130,0.23378734,LDPE
adenine,125,0.16775183,LDPE
adenine,120,0.11971706,LDPE
adenine,115,0.084904,LDPE
adenine,110,0.05979746,LDPE
adenine,105,0.04179845,LDPE
adenine,100,0.0289821,LDPE
adenine,95,0.01992423,LDPE
adenine,90,0.01357433,LDPE
adenine,85,0.00916119,LDPE
adenine,80,0.00612204,LDPE
adenine,75,0.00404917,LDPE
adenine,70,0.00264956,LDPE
adenine,65,0.00171445,LDPE
adenine,60,0.00109653,LDPE
adenine,55,0.00069286,LDPE
adenine,50,0.0004323,LDPE
adenine,45,0.00026619,LDPE
adenine,40,0.00016167,LDPE
adenine,35,0.00009678,LDPE
adenine,30,0.00005707,LDPE
adenine,25,0.00003313,LDPE
hexanedioicacid,160,5.28928261,LDPE
hexanedioicacid,155,4.9536514,LDPE
hexanedioicacid,150,4.63892095,LDPE
hexanedioicacid,145,4.34378722,LDPE
hexanedioicacid,140,3.73580568,LDPE
hexanedioicacid,135,2.6472361,LDPE
hexanedioicacid,130,1.90122659,LDPE
hexanedioicacid,125,1.37424833,LDPE
hexanedioicacid,120,0.99556745,LDPE
hexanedioicacid,115,0.72086617,LDPE
hexanedioicacid,110,0.52068128,LDPE
hexanedioicacid,105,0.37462382,LDPE
hexanedioicacid,100,0.26818768,LDPE
hexanedioicacid,95,0.19085778,LDPE
hexanedioicacid,90,0.13492171,LDPE
hexanedioicacid,85,0.09468323,LDPE
hexanedioicacid,80,0.06592237,LDPE
hexanedioicacid,75,0.04551248,LDPE
hexanedioicacid,70,0.0311421,LDPE
hexanedioicacid,65,0.02110923,LDPE
hexanedioicacid,60,0.01416746,LDPE
hexanedioicacid,55,0.00941004,LDPE
hexanedioicacid,50,0.00618226,LDPE
hexanedioicacid,45,0.00401538,LDPE
hexanedioicacid,40,0.00257682,LDPE
hexanedioicacid,35,0.0016329,LDPE
hexanedioicacid,30,0.0010211,LDPE
hexanedioicacid,25,0.00062968,LDPE
aceticacid-2-propenylester,160,99.99566651,LDPE
aceticacid-2-propenylester,155,99.99351334,LDPE
aceticacid-2-propenylester,150,99.99026909,LDPE
aceticacid-2-propenylester,145,99.98538796,LDPE
aceticacid-2-propenylester,140,95.20314609,LDPE
aceticacid-2-propenylester,135,74.75037277,LDPE
aceticacid-2-propenylester,130,49.52880665,LDPE
aceticacid-2-propenylester,125,30.73396169,LDPE
aceticacid-2-propenylester,120,20.13491728,LDPE
aceticacid-2-propenylester,115,13.78259084,LDPE
aceticacid-2-propenylester,110,9.67025281,LDPE
aceticacid-2-propenylester,105,6.87508047,LDPE
aceticacid-2-propenylester,100,4.9186673,LDPE
aceticacid-2-propenylester,95,3.52544431,LDPE
aceticacid-2-propenylester,90,2.52372395,LDPE
aceticacid-2-propenylester,85,1.8003602,LDPE
aceticacid-2-propenylester,80,1.277672,LDPE
aceticacid-2-propenylester,75,0.90079273,LDPE
aceticacid-2-propenylester,70,0.63020309,LDPE
aceticacid-2-propenylester,65,0.43707913,LDPE
aceticacid-2-propenylester,60,0.30025183,LDPE
aceticacid-2-propenylester,55,0.20413252,LDPE
aceticacid-2-propenylester,50,0.13725103,LDPE
aceticacid-2-propenylester,45,0.0911978,LDPE
aceticacid-2-propenylester,40,0.05984281,LDPE
aceticacid-2-propenylester,35,0.03875178,LDPE
aceticacid-2-propenylester,30,0.02474634,LDPE
aceticacid-2-propenylester,25,0.01557213,LDPE
4-pentenoicacid,160,99.97618088,LDPE
4-pentenoicacid,155,99.99934136,LDPE
4-pentenoicacid,150,99.99226703,LDPE
4-pentenoicacid,145,99.93416006,LDPE
4-pentenoicacid,140,94.26857295,LDPE
4-pentenoicacid,135,31.21796382,LDPE
4-pentenoicacid,130,16.8196458,LDPE
4-pentenoicacid,125,10.86375176,LDPE
4-pentenoicacid,120,7.41956387,LDPE
4-pentenoicacid,115,5.19802,LDPE
4-pentenoicacid,110,3.6876901,LDPE
4-pentenoicacid,105,2.63100951,LDPE
4-pentenoicacid,100,1.87973414,LDPE
4-pentenoicacid,95,1.34102584,LDPE
4-pentenoicacid,90,0.95334837,LDPE
4-pentenoicacid,85,0.67431811,LDPE
4-pentenoicacid,80,0.47396147,LDPE
4-pentenoicacid,75,0.33070908,LDPE
4-pentenoicacid,70,0.22887537,LDPE
