Solvent,Temperature (°C),Solubility (%)
"3,3,3-trichloro-1-propene",110,0.52386004
"3,3,3-trichloro-1-propene",105,0.37743165
"3,3,3-trichloro-1-propene",100,0.26949809
"3,3,3-trichloro-1-propene",95,0.19066707
"3,3,3-trichloro-1-propene",90,0.13362483
"3,3,3-trichloro-1-propene",85,0.09273882
"3,3,3-trichloro-1-propene",80,0.06371690
"3,3,3-trichloro-1-propene",75,0.04332190
"3,3,3-trichloro-1-propene",70,0.02913718
"3,3,3-trichloro-1-propene",65,0.01937711
"3,3,3-trichloro-1-propene",60,0.01273598
"3,3,3-trichloro-1-propene",55,0.00826923
"3,3,3-trichloro-1-propene",50,0.00530104
"3,3,3-trichloro-1-propene",45,0.00335336
"3,3,3-trichloro-1-propene",40,0.00209202
"3,3,3-trichloro-1-propene",35,0.00128632
"3,3,3-trichloro-1-propene",30,0.00077900
"3,3,3-trichloro-1-propene",25,0.00046433
"3,4-dichloronitrobenzene",160,7.36691974
"3,4-dichloronitrobenzene",155,5.90484720
"3,4-dichloronitrobenzene",150,4.68393989
"3,4-dichloronitrobenzene",145,3.67816619
"3,4-dichloronitrobenzene",140,2.86028176
"3,4-dichloronitrobenzene",135,2.20331230
"3,4-dichloronitrobenzene",130,1.68170321
"3,4-dichloronitrobenzene",125,1.27209787
"3,4-dichloronitrobenzene",120,0.95379416
"3,4-dichloronitrobenzene",115,0.70890488
"3,4-dichloronitrobenzene",110,0.52230943
"3,4-dichloronitrobenzene",105,0.38146458
"3,4-dichloronitrobenzene",100,0.27613480
"3,4-dichloronitrobenzene",95,0.19808838
"3,4-dichloronitrobenzene",90,0.14079154
"3,4-dichloronitrobenzene",85,0.09912034
"3,4-dichloronitrobenzene",80,0.06910164
"3,4-dichloronitrobenzene",75,0.04768777
"3,4-dichloronitrobenzene",70,0.03256541
"3,4-dichloronitrobenzene",65,0.02199678
"3,4-dichloronitrobenzene",60,0.01469001
"3,4-dichloronitrobenzene",55,0.00969476
"3,4-dichloronitrobenzene",50,0.00631948
"3,4-dichloronitrobenzene",45,0.00406645
"3,4-dichloronitrobenzene",40,0.00258158
"3,4-dichloronitrobenzene",35,0.00161590
"3,4-dichloronitrobenzene",30,0.00099659
"3,4-dichloronitrobenzene",25,0.00060517
"3,4-dichlorotoluene",160,8.05686553
"3,4-dichlorotoluene",155,6.42038110
"3,4-dichlorotoluene",150,5.06133047
"3,4-dichlorotoluene",145,3.94877855
"3,4-dichlorotoluene",140,3.05020428
"3,4-dichlorotoluene",135,2.33353888
"3,4-dichlorotoluene",130,1.76865405
"3,4-dichlorotoluene",125,1.32831460
"3,4-dichlorotoluene",120,0.98865097
"3,4-dichlorotoluene",115,0.72927113
"3,4-dichlorotoluene",110,0.53312271
"3,4-dichlorotoluene",105,0.38620364
"3,4-dichlorotoluene",100,0.27719735
"3,4-dichlorotoluene",95,0.19708516
"3,4-dichlorotoluene",90,0.13877080
"3,4-dichlorotoluene",85,0.09673624
"3,4-dichlorotoluene",80,0.06673859
"3,4-dichlorotoluene",75,0.04555063
"3,4-dichlorotoluene",70,0.03074386
"3,4-dichlorotoluene",65,0.02051023
"3,4-dichlorotoluene",60,0.01351813
"3,4-dichlorotoluene",55,0.00879767
"3,4-dichlorotoluene",50,0.00565038
"3,4-dichlorotoluene",45,0.00357920
"3,4-dichlorotoluene",40,0.00223466
"3,4-dichlorotoluene",35,0.00137423
"3,4-dichlorotoluene",30,0.00083178
"3,4-dichlorotoluene",25,0.00049514
"3,4-dimethylphenol",160,23.16797860
"3,4-dimethylphenol",155,20.57840349
"3,4-dimethylphenol",150,18.14859301
"3,4-dimethylphenol",145,15.88628247
"3,4-dimethylphenol",140,13.79822493
"3,4-dimethylphenol",135,11.88866411
"3,4-dimethylphenol",130,10.15885599
"3,4-dimethylphenol",125,8.60819571
"3,4-dimethylphenol",120,7.23283544
"3,4-dimethylphenol",115,6.02630343
"3,4-dimethylphenol",110,4.97964895
"3,4-dimethylphenol",105,4.08189928
"3,4-dimethylphenol",100,3.32036238
"3,4-dimethylphenol",95,2.68131890
"3,4-dimethylphenol",90,2.15061475
"3,4-dimethylphenol",85,1.71419963
"3,4-dimethylphenol",80,1.35859624
"3,4-dimethylphenol",75,1.07128586
"3,4-dimethylphenol",70,0.84093888
"3,4-dimethylphenol",65,0.65754848
"3,4-dimethylphenol",60,0.51245290
"3,4-dimethylphenol",55,0.39829084
"3,4-dimethylphenol",50,0.30890529
"3,4-dimethylphenol",45,0.23921515
"3,4-dimethylphenol",40,0.18507834
"3,4-dimethylphenol",35,0.14315271
"3,4-dimethylphenol",30,0.11076593
"3,4-dimethylphenol",25,0.08579794
"3,4-dinitrophenol",160,14.24632103
"3,4-dinitrophenol",155,12.66959536
"3,4-dinitrophenol",150,11.25915417
"3,4-dinitrophenol",145,10.00252829
"3,4-dinitrophenol",140,8.88748784
"3,4-dinitrophenol",135,7.90204296
"3,4-dinitrophenol",130,7.03459346
"3,4-dinitrophenol",125,6.27413172
"3,4-dinitrophenol",120,5.61022472
"3,4-dinitrophenol",115,5.03318272
"3,4-dinitrophenol",110,4.53410802
"3,4-dinitrophenol",105,4.10484875
"3,4-dinitrophenol",100,3.73816187
"3,4-dinitrophenol",95,3.42762458
"3,4-dinitrophenol",90,3.16767018
"3,4-dinitrophenol",85,2.95359148
"3,4-dinitrophenol",80,2.78154562
"3,4-dinitrophenol",75,2.64856426
"3,4-dinitrophenol",70,2.55257294
"3,4-dinitrophenol",65,2.49240605
"3,4-dinitrophenol",60,2.46790490
"3,4-dinitrophenol",55,2.47990261
"3,4-dinitrophenol",50,2.53029624
"3,4-dinitrophenol",45,2.62213535
"3,4-dinitrophenol",40,2.75944831
"3,4-dinitrophenol",35,2.94727503
"3,4-dinitrophenol",30,3.19139929
"3,4-dinitrophenol",25,3.49755458
vinyloxirane,160,35.61999199
vinyloxirane,155,32.10673826
vinyloxirane,150,28.64530444
vinyloxirane,145,25.26758259
vinyloxirane,140,22.00764298
vinyloxirane,135,18.90292817
vinyloxirane,130,15.99088385
vinyloxirane,125,13.30734193
vinyloxirane,120,10.88286417
vinyloxirane,115,8.73981400
vinyloxirane,110,6.88954695
vinyloxirane,105,5.33093394
vinyloxirane,100,4.05030499
vinyloxirane,95,3.02361733
vinyloxirane,90,2.21962811
vinyloxirane,85,1.60374887
vinyloxirane,80,1.14147211
vinyloxirane,75,0.80090509
vinyloxirane,70,0.55427169
vinyloxirane,65,0.37848245
vinyloxirane,60,0.25504939
vinyloxirane,55,0.16961227
vinyloxirane,50,0.11129541
vinyloxirane,45,0.07203768
vinyloxirane,40,0.04597599
vinyloxirane,35,0.02891846
vinyloxirane,30,0.01791590
vinyloxirane,25,0.01092533
"3,5-dinitrophenol",160,12.68532962
"3,5-dinitrophenol",155,11.04856353
"3,5-dinitrophenol",150,9.59496653
"3,5-dinitrophenol",145,8.31154293
"3,5-dinitrophenol",140,7.18461258
"3,5-dinitrophenol",135,6.20037191
"3,5-dinitrophenol",130,5.34502548
"3,5-dinitrophenol",125,4.60521127
"3,5-dinitrophenol",120,3.96811122
"3,5-dinitrophenol",115,3.42172486
"3,5-dinitrophenol",110,2.95490641
"3,5-dinitrophenol",105,2.55746622
"3,5-dinitrophenol",100,2.22020107
"3,5-dinitrophenol",95,1.93491099
"3,5-dinitrophenol",90,1.69434481
"3,5-dinitrophenol",85,1.49217547
"3,5-dinitrophenol",80,1.32293408
"3,5-dinitrophenol",75,1.18194345
"3,5-dinitrophenol",70,1.06524979
"3,5-dinitrophenol",65,0.96955671
"3,5-dinitrophenol",60,0.89216524
"3,5-dinitrophenol",55,0.83092292
"3,5-dinitrophenol",50,0.78418456
"3,5-dinitrophenol",45,0.75078741
"3,5-dinitrophenol",40,0.73004348
"3,5-dinitrophenol",35,0.72175251
"3,5-dinitrophenol",30,0.72623910
"3,5-dinitrophenol",25,0.74441854
3-bromopropyne,160,31.12828331
3-bromopropyne,155,28.70602417
3-bromopropyne,150,26.36643891
3-bromopropyne,145,24.11354471
3-bromopropyne,140,21.95009304
3-bromopropyne,135,19.87922298
3-bromopropyne,130,17.90545450
3-bromopropyne,125,16.03114977
3-bromopropyne,120,14.25930688
3-bromopropyne,115,12.59416304
3-bromopropyne,110,11.03893015
3-bromopropyne,105,9.59503503
3-bromopropyne,100,8.26591104
3-bromopropyne,95,7.05293317
3-bromopropyne,90,5.95681524
3-bromopropyne,85,4.97717782
3-bromopropyne,80,4.11221521
3-bromopropyne,75,3.35852770
3-bromopropyne,70,2.71095722
3-bromopropyne,65,2.16265276
3-bromopropyne,60,1.70536786
3-bromopropyne,55,1.32967745
3-bromopropyne,50,1.02556574
3-bromopropyne,45,0.78287914
3-bromopropyne,40,0.59180535
3-bromopropyne,35,0.44325422
3-bromopropyne,30,0.32910879
3-bromopropyne,25,0.24234533
3-butenenitrile,160,34.82444792
3-butenenitrile,155,31.06977083
3-butenenitrile,150,27.37494192
3-butenenitrile,145,23.78557587
3-butenenitrile,140,20.35103971
3-butenenitrile,135,17.12277658
3-butenenitrile,130,14.14955835
3-butenenitrile,125,11.47306136
3-butenenitrile,120,9.12290741
3-butenenitrile,115,7.11301765
3-butenenitrile,110,5.43970940
3-butenenitrile,105,4.08322513
3-butenenitrile,100,3.01124532
3-butenenitrile,95,2.18404235
3-butenenitrile,90,1.55953204
3-butenenitrile,85,1.09732413
3-butenenitrile,80,0.76136045
3-butenenitrile,75,0.52116486
3-butenenitrile,70,0.35205727
3-butenenitrile,65,0.23471766
3-butenenitrile,60,0.15443325
3-butenenitrile,55,0.10025491
3-butenenitrile,50,0.06419421
3-butenenitrile,45,0.04052506
3-butenenitrile,40,0.02520950
3-butenenitrile,35,0.01544403
3-butenenitrile,30,0.00931165
3-butenenitrile,25,0.00552138
3-chloro-1-propanol,160,8.09280473
3-chloro-1-propanol,155,6.08922500
3-chloro-1-propanol,150,4.52322915
3-chloro-1-propanol,145,3.32072518
3-chloro-1-propanol,140,2.41137094
3-chloro-1-propanol,135,1.73292291
3-chloro-1-propanol,130,1.23288722
3-chloro-1-propanol,125,0.86849570
3-chloro-1-propanol,120,0.60579694
3-chloro-1-propanol,115,0.41838315
3-chloro-1-propanol,110,0.28605538
3-chloro-1-propanol,105,0.19358560
3-chloro-1-propanol,100,0.12964157
3-chloro-1-propanol,95,0.08589200
3-chloro-1-propanol,90,0.05628303
3-chloro-1-propanol,85,0.03646615
3-chloro-1-propanol,80,0.02335365
3-chloro-1-propanol,75,0.01477848
3-chloro-1-propanol,70,0.00923775
3-chloro-1-propanol,65,0.00570173
3-chloro-1-propanol,60,0.00347365
3-chloro-1-propanol,55,0.00208800
3-chloro-1-propanol,50,0.00123780
3-chloro-1-propanol,45,0.00072335
3-chloro-1-propanol,40,0.00041649
3-chloro-1-propanol,35,0.00023615
3-chloro-1-propanol,30,0.00013178
3-chloro-1-propanol,25,0.00007233
3-chloro-2-methyl-1-propene,160,26.18378096
3-chloro-2-methyl-1-propene,155,22.88221737
3-chloro-2-methyl-1-propene,150,19.74674509
3-chloro-2-methyl-1-propene,145,16.81060678
3-chloro-2-methyl-1-propene,140,14.10416081
3-chloro-2-methyl-1-propene,135,11.65290620
3-chloro-2-methyl-1-propene,130,9.47491128
3-chloro-2-methyl-1-propene,125,7.57928680
3-chloro-2-methyl-1-propene,120,5.96429224
3-chloro-2-methyl-1-propene,115,4.61808422
3-chloro-2-methyl-1-propene,110,3.51988027
3-chloro-2-methyl-1-propene,105,2.64248291
3-chloro-2-methyl-1-propene,100,1.95523635
3-chloro-2-methyl-1-propene,95,1.42681938
3-chloro-2-methyl-1-propene,90,1.02746266
3-chloro-2-methyl-1-propene,85,0.73043745
3-chloro-2-methyl-1-propene,80,0.51280215
3-chloro-2-methyl-1-propene,75,0.35557598
3-chloro-2-methyl-1-propene,70,0.24352010
3-chloro-2-methyl-1-propene,65,0.16470410
3-chloro-2-methyl-1-propene,60,0.10998611
3-chloro-2-methyl-1-propene,55,0.07249152
3-chloro-2-methyl-1-propene,50,0.04713734
3-chloro-2-methyl-1-propene,45,0.03022380
3-chloro-2-methyl-1-propene,40,0.01909786
3-chloro-2-methyl-1-propene,35,0.01188468
3-chloro-2-methyl-1-propene,30,0.00727856
3-chloro-2-methyl-1-propene,25,0.00438346
1-chloro-3-(chloromethyl)benzene,160,14.36249542
1-chloro-3-(chloromethyl)benzene,155,12.15501804
1-chloro-3-(chloromethyl)benzene,150,10.17086871
1-chloro-3-(chloromethyl)benzene,145,8.41116566
1-chloro-3-(chloromethyl)benzene,140,6.87280967
1-chloro-3-(chloromethyl)benzene,135,5.54790439
1-chloro-3-(chloromethyl)benzene,130,4.42423921
1-chloro-3-(chloromethyl)benzene,125,3.48596711
1-chloro-3-(chloromethyl)benzene,120,2.71444048
1-chloro-3-(chloromethyl)benzene,115,2.08948270
1-chloro-3-(chloromethyl)benzene,110,1.59051655
1-chloro-3-(chloromethyl)benzene,105,1.19761016
1-chloro-3-(chloromethyl)benzene,100,0.89225591
1-chloro-3-(chloromethyl)benzene,95,0.65788975
1-chloro-3-(chloromethyl)benzene,90,0.48013803
1-chloro-3-(chloromethyl)benzene,85,0.34685926
1-chloro-3-(chloromethyl)benzene,80,0.24802984
1-chloro-3-(chloromethyl)benzene,75,0.17553874
1-chloro-3-(chloromethyl)benzene,70,0.12293712
1-chloro-3-(chloromethyl)benzene,65,0.08517788
1-chloro-3-(chloromethyl)benzene,60,0.05836731
1-chloro-3-(chloromethyl)benzene,55,0.03954137
1-chloro-3-(chloromethyl)benzene,50,0.02647215
1-chloro-3-(chloromethyl)benzene,45,0.01750556
1-chloro-3-(chloromethyl)benzene,40,0.01142839
1-chloro-3-(chloromethyl)benzene,35,0.00736153
1-chloro-3-(chloromethyl)benzene,30,0.00467578
1-chloro-3-(chloromethyl)benzene,25,0.00292654
3-chloropropanenitrile,160,6.71546939
3-chloropropanenitrile,155,4.99585921
3-chloropropanenitrile,150,3.68603347
3-chloropropanenitrile,145,2.69870192
3-chloropropanenitrile,140,1.96107100
3-chloropropanenitrile,135,1.41443245
3-chloropropanenitrile,130,1.01244177
3-chloropropanenitrile,125,0.71906540
3-chloropropanenitrile,120,0.50659912
3-chloropropanenitrile,115,0.35393971
3-chloropropanenitrile,110,0.24514507
3-chloropropanenitrile,105,0.16826681
3-chloropropanenitrile,100,0.11441978
3-chloropropanenitrile,95,0.07704983
3-chloropropanenitrile,90,0.05136240
3-chloropropanenitrile,85,0.03388065
3-chloropropanenitrile,80,0.02210622
3-chloropropanenitrile,75,0.01426102
3-chloropropanenitrile,70,0.00909222
3-chloropropanenitrile,65,0.00572629
3-chloropropanenitrile,60,0.00356086
3-chloropropanenitrile,55,0.00218522
3-chloropropanenitrile,50,0.00132272
3-chloropropanenitrile,45,0.00078929
3-chloropropanenitrile,40,0.00046403
3-chloropropanenitrile,35,0.00026861
3-chloropropanenitrile,30,0.00015301
3-chloropropanenitrile,25,0.00008570
3-chloropropyne,160,43.59657295
3-chloropropyne,155,40.92731993
3-chloropropyne,150,38.28043005
3-chloropropyne,145,35.66439644
3-chloropropyne,140,33.08520365
3-chloropropyne,135,30.55011780
3-chloropropyne,130,28.06934886
3-chloropropyne,125,25.64946832
3-chloropropyne,120,23.29852585
3-chloropropyne,115,21.02657420
3-chloropropyne,110,18.84329742
3-chloropropyne,105,16.75737048
3-chloropropyne,100,14.77731124
3-chloropropyne,95,12.91456782
3-chloropropyne,90,11.17569053
3-chloropropyne,85,9.56939592
3-chloropropyne,80,8.10195103
3-chloropropyne,75,6.77804367
3-chloropropyne,70,5.59987768
3-chloropropyne,65,4.56714542
3-chloropropyne,60,3.67612837
3-chloropropyne,55,2.92011156
3-chloropropyne,50,2.28959995
3-chloropropyne,45,1.77268285
3-chloropropyne,40,1.35595422
3-chloropropyne,35,1.02537190
3-chloropropyne,30,0.76707368
3-chloropropyne,25,0.56807719
3-heptanol,160,4.16540093
3-heptanol,155,3.07636690
3-heptanol,150,2.24903549
3-heptanol,145,1.62764092
3-heptanol,140,1.16598334
3-heptanol,135,0.82664564
3-heptanol,130,0.57986629
3-heptanol,125,0.40232905
3-heptanol,120,0.27601070
3-heptanol,115,0.18715223
3-heptanol,110,0.12537573
3-heptanol,105,0.08294691
3-heptanol,100,0.05417139
3-heptanol,95,0.03490875
3-heptanol,90,0.02218718
3-heptanol,85,0.01390207
3-heptanol,80,0.00858359
3-heptanol,75,0.00521997
3-heptanol,70,0.00312514
3-heptanol,65,0.00184101
3-heptanol,60,0.00106661
3-heptanol,55,0.00060740
3-heptanol,50,0.00033979
3-heptanol,45,0.00018662
3-heptanol,40,0.00010056
3-heptanol,35,0.00005312
3-heptanol,30,0.00002749
3-heptanol,25,0.00001392
tetrahydro-3-furanol,160,3.16479368
tetrahydro-3-furanol,155,2.26460976
tetrahydro-3-furanol,150,1.60679482
tetrahydro-3-furanol,145,1.13039649
tetrahydro-3-furanol,140,0.78840494
tetrahydro-3-furanol,135,0.54505199
tetrahydro-3-furanol,130,0.37342693
tetrahydro-3-furanol,125,0.25348683
tetrahydro-3-furanol,120,0.17044668
tetrahydro-3-furanol,115,0.11350292
tetrahydro-3-furanol,110,0.07483679
tetrahydro-3-furanol,105,0.04884498
tetrahydro-3-furanol,100,0.03155231
tetrahydro-3-furanol,95,0.02016792
tetrahydro-3-furanol,90,0.01275332
tetrahydro-3-furanol,85,0.00797686
tetrahydro-3-furanol,80,0.00493402
tetrahydro-3-furanol,75,0.00301745
tetrahydro-3-furanol,70,0.00182415
tetrahydro-3-furanol,65,0.00108984
tetrahydro-3-furanol,60,0.00064334
tetrahydro-3-furanol,55,0.00037513
tetrahydro-3-furanol,50,0.00021601
tetrahydro-3-furanol,45,0.00012279
tetrahydro-3-furanol,40,0.00006889
tetrahydro-3-furanol,35,0.00003812
tetrahydro-3-furanol,30,0.00002080
tetrahydro-3-furanol,25,0.00001119
3-methoxy-1-butanol,160,23.90302471
3-methoxy-1-butanol,155,20.92829209
3-methoxy-1-butanol,150,18.12976447
3-methoxy-1-butanol,145,15.52816370
3-methoxy-1-butanol,140,13.14100223
3-methoxy-1-butanol,135,10.98146716
3-methoxy-1-butanol,130,9.05780527
3-methoxy-1-butanol,125,7.37204153
3-methoxy-1-butanol,120,5.91985877
3-methoxy-1-butanol,115,4.69050505
3-methoxy-1-butanol,110,3.66788141
3-methoxy-1-butanol,105,2.83175097
3-methoxy-1-butanol,100,2.15937884
3-methoxy-1-butanol,95,1.62719499
3-methoxy-1-butanol,90,1.21223105
3-methoxy-1-butanol,85,0.89318292
3-methoxy-1-butanol,80,0.65109770
3-methoxy-1-butanol,75,0.46968140
3-methoxy-1-butanol,70,0.33532928
3-methoxy-1-butanol,65,0.23695655
3-methoxy-1-butanol,60,0.16571989
3-methoxy-1-butanol,55,0.11469209
3-methoxy-1-butanol,50,0.07853397
3-methoxy-1-butanol,45,0.05319013
3-methoxy-1-butanol,40,0.03562153
3-methoxy-1-butanol,35,0.02357969
3-methoxy-1-butanol,30,0.01542134
3-methoxy-1-butanol,25,0.00996001
3-methoxy-3-methylbutanol,160,19.42600872
3-methoxy-3-methylbutanol,155,16.71348975
3-methoxy-3-methylbutanol,150,14.22115163
3-methoxy-3-methylbutanol,145,11.96093671
3-methoxy-3-methylbutanol,140,9.93975724
3-methoxy-3-methylbutanol,135,8.15926081
3-methoxy-3-methylbutanol,130,6.61508251
3-methoxy-3-methylbutanol,125,5.29703109
3-methoxy-3-methylbutanol,120,4.18997935
3-methoxy-3-methylbutanol,115,3.27484871
3-methoxy-3-methylbutanol,110,2.53000120
3-methoxy-3-methylbutanol,105,1.93271178
3-methoxy-3-methylbutanol,100,1.46049517
3-methoxy-3-methylbutanol,95,1.09213044
3-methoxy-3-methylbutanol,90,0.80838943
3-methoxy-3-methylbutanol,85,0.59243160
3-methoxy-3-methylbutanol,80,0.42992422
3-methoxy-3-methylbutanol,75,0.30896651
3-methoxy-3-methylbutanol,70,0.21988331
3-methoxy-3-methylbutanol,65,0.15495233
3-methoxy-3-methylbutanol,60,0.10810941
3-methoxy-3-methylbutanol,55,0.07466147
3-methoxy-3-methylbutanol,50,0.05102484
3-methoxy-3-methylbutanol,45,0.03449704
3-methoxy-3-methylbutanol,40,0.02306432
3-methoxy-3-methylbutanol,35,0.01524344
3-methoxy-3-methylbutanol,30,0.00995445
3-methoxy-3-methylbutanol,25,0.00642000
3-methoxypropanenitrile,160,19.62763648
3-methoxypropanenitrile,155,16.39579190
3-methoxypropanenitrile,150,13.49213537
3-methoxypropanenitrile,145,10.93550255
3-methoxypropanenitrile,140,8.73044633
3-methoxypropanenitrile,135,6.86762591
3-methoxypropanenitrile,130,5.32545483
3-methoxypropanenitrile,125,4.07334786
3-methoxypropanenitrile,120,3.07524732
3-methoxypropanenitrile,115,2.29313487
3-methoxypropanenitrile,110,1.68989940
3-methoxypropanenitrile,105,1.23138375
3-methoxypropanenitrile,100,0.88755613
3-methoxypropanenitrile,95,0.63297085
3-methoxypropanenitrile,90,0.44670499
3-methoxypropanenitrile,85,0.31197725
3-methoxypropanenitrile,80,0.21560704
3-methoxypropanenitrile,75,0.14742676
3-methoxypropanenitrile,70,0.09971626
3-methoxypropanenitrile,65,0.06669702
3-methoxypropanenitrile,60,0.04410092
3-methoxypropanenitrile,55,0.02881490
3-methoxypropanenitrile,50,0.01859613
3-methoxypropanenitrile,45,0.01184820
3-methoxypropanenitrile,40,0.00744864
3-methoxypropanenitrile,35,0.00461795
3-methoxypropanenitrile,30,0.00282164
3-methoxypropanenitrile,25,0.00169805
3-methylcyclohexanol,160,4.22777558
3-methylcyclohexanol,155,3.08244832
3-methylcyclohexanol,150,2.22399437
3-methylcyclohexanol,145,1.58809060
3-methylcyclohexanol,140,1.12225012
3-methylcyclohexanol,135,0.78467687
3-methylcyclohexanol,130,0.54269358
3-methylcyclohexanol,125,0.37113464
3-methylcyclohexanol,120,0.25087370
3-methylcyclohexanol,115,0.16755186
3-methylcyclohexanol,110,0.11051769
3-methylcyclohexanol,105,0.07196438
3-methylcyclohexanol,100,0.04624025
3-methylcyclohexanol,95,0.02930574
3-methylcyclohexanol,90,0.01831166
3-methylcyclohexanol,85,0.01127606
3-methylcyclohexanol,80,0.00683993
3-methylcyclohexanol,75,0.00408525
3-methylcyclohexanol,70,0.00240137
3-methylcyclohexanol,65,0.00138857
3-methylcyclohexanol,60,0.00078947
3-methylcyclohexanol,55,0.00044110
3-methylcyclohexanol,50,0.00024206
3-methylcyclohexanol,45,0.00013039
3-methylcyclohexanol,40,0.00006890
3-methylcyclohexanol,35,0.00003569
3-methylcyclohexanol,30,0.00001811
3-methylcyclohexanol,25,0.00000900
3-methylcyclohexanone,160,19.19552262
3-methylcyclohexanone,155,16.38586238
3-methylcyclohexanone,150,13.81816099
3-methylcyclohexanone,145,11.50634502
3-methylcyclohexanone,140,9.45794981
3-methylcyclohexanone,135,7.67299311
3-methylcyclohexanone,130,6.14391490
3-methylcyclohexanone,125,4.85641429
3-methylcyclohexanone,120,3.79061191
3-methylcyclohexanone,115,2.92277687
3-methylcyclohexanone,110,2.22721696
3-methylcyclohexanone,105,1.67802669
3-methylcyclohexanone,100,1.25047602
3-methylcyclohexanone,95,0.92200888
3-methylcyclohexanone,90,0.67279659
3-methylcyclohexanone,85,0.48594638
3-methylcyclohexanone,80,0.34743684
3-methylcyclohexanone,75,0.24588678
3-methylcyclohexanone,70,0.17223433
3-methylcyclohexanone,65,0.11938520
3-methylcyclohexanone,60,0.08186903
3-methylcyclohexanone,55,0.05552557
3-methylcyclohexanone,50,0.03723167
3-methylcyclohexanone,45,0.02467167
3-methylcyclohexanone,40,0.01614919
3-methylcyclohexanone,35,0.01043636
3-methylcyclohexanone,30,0.00665510
3-methylcyclohexanone,25,0.00418513
"3-methyl-1,2-butadiene",160,23.69261256
"3-methyl-1,2-butadiene",155,19.84182312
"3-methyl-1,2-butadiene",150,16.33484167
"3-methyl-1,2-butadiene",145,13.21933457
"3-methyl-1,2-butadiene",140,10.51998223
"3-methyl-1,2-butadiene",135,8.23765003
"3-methyl-1,2-butadiene",130,6.35224451
"3-methyl-1,2-butadiene",125,4.82807094
"3-methyl-1,2-butadiene",120,3.62009996
"3-methyl-1,2-butadiene",115,2.67982530
"3-methyl-1,2-butadiene",110,1.95979231
"3-methyl-1,2-butadiene",105,1.41658206
"3-methyl-1,2-butadiene",100,1.01237713
"3-methyl-1,2-butadiene",95,0.71546227
"3-methyl-1,2-butadiene",90,0.50002338
"3-methyl-1,2-butadiene",85,0.34555428
"3-methyl-1,2-butadiene",80,0.23609278
"3-methyl-1,2-butadiene",75,0.15942956
"3-methyl-1,2-butadiene",70,0.10637032
"3-methyl-1,2-butadiene",65,0.07008965
"3-methyl-1,2-butadiene",60,0.04558893
"3-methyl-1,2-butadiene",55,0.02925520
"3-methyl-1,2-butadiene",50,0.01851093
"3-methyl-1,2-butadiene",45,0.01154134
"3-methyl-1,2-butadiene",40,0.00708577
"3-methyl-1,2-butadiene",35,0.00428053
"3-methyl-1,2-butadiene",30,0.00254238
"3-methyl-1,2-butadiene",25,0.00148336
3-methyl-1-butene,160,11.05934723
3-methyl-1-butene,155,8.49768296
3-methyl-1-butene,150,6.45552640
3-methyl-1-butene,145,4.85372247
3-methyl-1-butene,140,3.61440065
3-methyl-1-butene,135,2.66688138
3-methyl-1-butene,130,1.95016694
3-methyl-1-butene,125,1.41339943
3-methyl-1-butene,120,1.01520474
3-methyl-1-butene,115,0.72254915
3-methyl-1-butene,110,0.50945250
3-methyl-1-butene,105,0.35574160
3-methyl-1-butene,100,0.24593011
3-methyl-1-butene,95,0.16825523
3-methyl-1-butene,90,0.11387368
3-methyl-1-butene,85,0.07620436
3-methyl-1-butene,80,0.05039970
3-methyl-1-butene,75,0.03292638
3-methyl-1-butene,70,0.02123687
3-methyl-1-butene,65,0.01351497
3-methyl-1-butene,60,0.00848108
3-methyl-1-butene,55,0.00524462
3-methyl-1-butene,50,0.00319378
3-methyl-1-butene,45,0.00191383
3-methyl-1-butene,40,0.00112764
3-methyl-1-butene,35,0.00065274
3-methyl-1-butene,30,0.00037088
3-methyl-1-butene,25,0.00020665
3-methyl-2-butanol,160,9.77081637
3-methyl-2-butanol,155,7.34017444
3-methyl-2-butanol,150,5.42457091
3-methyl-2-butanol,145,3.94945661
3-methyl-2-butanol,140,2.83606734
3-methyl-2-butanol,135,2.01029117
3-methyl-2-butanol,130,1.40733234
3-methyl-2-butanol,125,0.97332778
3-methyl-2-butanol,120,0.66511286
3-methyl-2-butanol,115,0.44904900
3-methyl-2-butanol,110,0.29950117
3-methyl-2-butanol,105,0.19729786
3-methyl-2-butanol,100,0.12833827
3-methyl-2-butanol,95,0.08240922
3-methyl-2-butanol,90,0.05222119
3-methyl-2-butanol,85,0.03264578
3-methyl-2-butanol,80,0.02012652
3-methyl-2-butanol,75,0.01223259
3-methyl-2-butanol,70,0.00732684
3-methyl-2-butanol,65,0.00432312
3-methyl-2-butanol,60,0.00251181
3-methyl-2-butanol,55,0.00143649
3-methyl-2-butanol,50,0.00080825
3-methyl-2-butanol,45,0.00044721
3-methyl-2-butanol,40,0.00024321
3-methyl-2-butanol,35,0.00012993
3-methyl-2-butanol,30,0.00006815
3-methyl-2-butanol,25,0.00003507
3-aminonitrobenzene,160,7.84418710
3-aminonitrobenzene,155,6.19997714
3-aminonitrobenzene,150,4.85380441
3-aminonitrobenzene,145,3.76578980
3-aminonitrobenzene,140,2.89670147
3-aminonitrobenzene,135,2.20991724
3-aminonitrobenzene,130,1.67256475
3-aminonitrobenzene,125,1.25602175
3-aminonitrobenzene,120,0.93596024
3-aminonitrobenzene,115,0.69210606
3-aminonitrobenzene,110,0.50783901
3-aminonitrobenzene,105,0.36972469
