Solvent,Temperature (°C),Solubility (%),Polymer
"1,1-dichloroacetone",140,40.64734561,PP-LMW
"1,1-dichloroacetone",135,33.02220488,PP-LMW
"1,1-dichloroacetone",130,26.19646962,PP-LMW
"1,1-dichloroacetone",125,20.54519402,PP-LMW
"1,1-dichloroacetone",120,16.09192139,PP-LMW
"1,1-dichloroacetone",115,12.64912176,PP-LMW
"1,1-dichloroacetone",110,9.98951856,PP-LMW
"1,1-dichloroacetone",105,7.92125075,PP-LMW
"1,1-dichloroacetone",100,6.2990998,PP-LMW
"1,1-dichloroacetone",95,5.01677937,PP-LMW
"1,1-dichloroacetone",90,3.99669268,PP-LMW
"1,1-dichloroacetone",85,3.18146042,PP-LMW
"1,1-dichloroacetone",80,2.52796585,PP-LMW
"1,1-dichloroacetone",75,2.00333825,PP-LMW
"1,1-dichloroacetone",70,1.58207756,PP-LMW
"1,1-dichloroacetone",65,1.24415349,PP-LMW
"1,1-dichloroacetone",60,0.9736404,PP-LMW
"1,1-dichloroacetone",55,0.75774372,PP-LMW
"1,1-dichloroacetone",50,0.58611001,PP-LMW
"1,1-dichloroacetone",45,0.45030965,PP-LMW
"1,1-dichloroacetone",40,0.34345286,PP-LMW
"1,1-dichloroacetone",35,0.25989461,PP-LMW
"1,1-dichloroacetone",30,0.19500824,PP-LMW
"1,1-dichloroacetone",25,0.14500528,PP-LMW
"1,1-dichloroethane",160,77.43905481,PP-LMW
"1,1-dichloroethane",155,72.68908815,PP-LMW
"1,1-dichloroethane",150,67.70815842,PP-LMW
"1,1-dichloroethane",145,62.48999483,PP-LMW
"1,1-dichloroethane",140,57.03911493,PP-LMW
"1,1-dichloroethane",135,51.37880597,PP-LMW
"1,1-dichloroethane",130,45.56448852,PP-LMW
"1,1-dichloroethane",125,39.69897193,PP-LMW
"1,1-dichloroethane",120,33.93836628,PP-LMW
"1,1-dichloroethane",115,28.47902213,PP-LMW
"1,1-dichloroethane",110,23.51179915,PP-LMW
"1,1-dichloroethane",105,19.16753891,PP-LMW
"1,1-dichloroethane",100,15.48945088,PP-LMW
"1,1-dichloroethane",95,12.44601644,PP-LMW
"1,1-dichloroethane",90,9.96298847,PP-LMW
"1,1-dichloroethane",85,7.95305578,PP-LMW
"1,1-dichloroethane",80,6.33263537,PP-LMW
"1,1-dichloroethane",75,5.02888809,PP-LMW
"1,1-dichloroethane",70,3.98131968,PP-LMW
"1,1-dichloroethane",65,3.14064948,PP-LMW
"1,1-dichloroethane",60,2.46714263,PP-LMW
"1,1-dichloroethane",55,1.92877038,PP-LMW
"1,1-dichloroethane",50,1.49969561,PP-LMW
"1,1-dichloroethane",45,1.15900679,PP-LMW
"1,1-dichloroethane",40,0.88971504,PP-LMW
"1,1-dichloroethane",35,0.67798405,PP-LMW
"1,1-dichloroethane",30,0.51252018,PP-LMW
"1,1-dichloroethane",25,0.38409783,PP-LMW
"1,1-dichloroethylene",160,78.95794293,PP-LMW
"1,1-dichloroethylene",155,74.83242769,PP-LMW
"1,1-dichloroethylene",150,70.62882002,PP-LMW
"1,1-dichloroethylene",145,66.35693061,PP-LMW
"1,1-dichloroethylene",140,62.02902736,PP-LMW
"1,1-dichloroethylene",135,57.66044932,PP-LMW
"1,1-dichloroethylene",130,53.27024885,PP-LMW
"1,1-dichloroethylene",125,48.88188087,PP-LMW
"1,1-dichloroethylene",120,44.52367112,PP-LMW
"1,1-dichloroethylene",115,40.22902771,PP-LMW
"1,1-dichloroethylene",110,36.03611427,PP-LMW
"1,1-dichloroethylene",105,31.98654544,PP-LMW
"1,1-dichloroethylene",100,28.12337665,PP-LMW
"1,1-dichloroethylene",95,24.4879845,PP-LMW
"1,1-dichloroethylene",90,21.11653786,PP-LMW
"1,1-dichloroethylene",85,18.036651,PP-LMW
"1,1-dichloroethylene",80,15.26501062,PP-LMW
"1,1-dichloroethylene",75,12.80651689,PP-LMW
"1,1-dichloroethylene",70,10.65501919,PP-LMW
"1,1-dichloroethylene",65,8.79527788,PP-LMW
"1,1-dichloroethylene",60,7.20554746,PP-LMW
"1,1-dichloroethylene",55,5.86019104,PP-LMW
"1,1-dichloroethylene",50,4.73197734,PP-LMW
"1,1-dichloroethylene",45,3.79374497,PP-LMW
"1,1-dichloroethylene",40,3.01962688,PP-LMW
"1,1-dichloroethylene",35,2.38574221,PP-LMW
"1,1-dichloroethylene",30,1.87055055,PP-LMW
"1,1-dichloroethylene",25,1.45496031,PP-LMW
"1,1-dichloropropane",160,75.33909686,PP-LMW
"1,1-dichloropropane",155,70.46673655,PP-LMW
"1,1-dichloropropane",150,65.49443521,PP-LMW
"1,1-dichloropropane",145,60.44207528,PP-LMW
"1,1-dichloropropane",140,55.33779198,PP-LMW
"1,1-dichloropropane",135,50.22039648,PP-LMW
"1,1-dichloropropane",130,45.1405991,PP-LMW
"1,1-dichloropropane",125,40.16019219,PP-LMW
"1,1-dichloropropane",120,35.35006797,PP-LMW
"1,1-dichloropropane",115,30.78387753,PP-LMW
"1,1-dichloropropane",110,26.52977193,PP-LMW
"1,1-dichloropropane",105,22.64167272,PP-LMW
"1,1-dichloropropane",100,19.15296096,PP-LMW
"1,1-dichloropropane",95,16.07450279,PP-LMW
"1,1-dichloropropane",90,13.396967,PP-LMW
"1,1-dichloropropane",85,11.09612655,PP-LMW
"1,1-dichloropropane",80,9.13831238,PP-LMW
"1,1-dichloropropane",75,7.48576742,PP-LMW
"1,1-dichloropropane",70,6.10024181,PP-LMW
"1,1-dichloropropane",65,4.94535616,PP-LMW
"1,1-dichloropropane",60,3.9877811,PP-LMW
"1,1-dichloropropane",55,3.1977956,PP-LMW
"1,1-dichloropropane",50,2.54934048,PP-LMW
"1,1-dichloropropane",45,2.01979512,PP-LMW
"1,1-dichloropropane",40,1.58969815,PP-LMW
"1,1-dichloropropane",35,1.24239194,PP-LMW
"1,1-dichloropropane",30,0.96368059,PP-LMW
"1,1-dichloropropane",25,0.7415138,PP-LMW
"1,1-dichloropropene",160,76.4235961,PP-LMW
"1,1-dichloropropene",155,71.92727313,PP-LMW
"1,1-dichloropropene",150,67.39308059,PP-LMW
"1,1-dichloropropene",145,62.83722146,PP-LMW
"1,1-dichloropropene",140,58.27875286,PP-LMW
"1,1-dichloropropene",135,53.73992655,PP-LMW
"1,1-dichloropropene",130,49.24642713,PP-LMW
"1,1-dichloropropene",125,44.82725854,PP-LMW
"1,1-dichloropropene",120,40.51441167,PP-LMW
"1,1-dichloropropene",115,36.34196103,PP-LMW
"1,1-dichloropropene",110,32.34471885,PP-LMW
"1,1-dichloropropene",105,28.5561813,PP-LMW
"1,1-dichloropropene",100,25.00655678,PP-LMW
"1,1-dichloropropene",95,21.72047499,PP-LMW
"1,1-dichloropropene",90,18.71525366,PP-LMW
"1,1-dichloropropene",85,15.99987431,PP-LMW
"1,1-dichloropropene",80,13.57485981,PP-LMW
"1,1-dichloropropene",75,11.43300376,PP-LMW
"1,1-dichloropropene",70,9.56071184,PP-LMW
"1,1-dichloropropene",65,7.93973521,PP-LMW
"1,1-dichloropropene",60,6.5487665,PP-LMW
"1,1-dichloropropene",55,5.3650382,PP-LMW
"1,1-dichloropropene",50,4.36552517,PP-LMW
"1,1-dichloropropene",45,3.52785127,PP-LMW
"1,1-dichloropropene",40,2.83090209,PP-LMW
"1,1-dichloropropene",35,2.25519394,PP-LMW
"1,1-dichloropropene",30,1.78306556,PP-LMW
"1,1-dichloropropene",25,1.39872153,PP-LMW
"1,1-diethoxyethane",160,74.09145006,PP-LMW
"1,1-diethoxyethane",155,69.03315431,PP-LMW
"1,1-diethoxyethane",150,63.93090218,PP-LMW
"1,1-diethoxyethane",145,58.82575681,PP-LMW
"1,1-diethoxyethane",140,53.76500721,PP-LMW
"1,1-diethoxyethane",135,48.79971778,PP-LMW
"1,1-diethoxyethane",130,43.98235905,PP-LMW
"1,1-diethoxyethane",125,39.36299869,PP-LMW
"1,1-diethoxyethane",120,34.98595417,PP-LMW
"1,1-diethoxyethane",115,30.88700268,PP-LMW
"1,1-diethoxyethane",110,27.09161485,PP-LMW
"1,1-diethoxyethane",105,23.61468233,PP-LMW
"1,1-diethoxyethane",100,20.4607562,PP-LMW
"1,1-diethoxyethane",95,17.62569052,PP-LMW
"1,1-diethoxyethane",90,15.0983421,PP-LMW
"1,1-diethoxyethane",85,12.86242455,PP-LMW
"1,1-diethoxyethane",80,10.8982085,PP-LMW
"1,1-diethoxyethane",75,9.18403179,PP-LMW
"1,1-diethoxyethane",70,7.69735335,PP-LMW
"1,1-diethoxyethane",65,6.41570063,PP-LMW
"1,1-diethoxyethane",60,5.31726231,PP-LMW
"1,1-diethoxyethane",55,4.3813057,PP-LMW
"1,1-diethoxyethane",50,3.58843613,PP-LMW
"1,1-diethoxyethane",45,2.92075076,PP-LMW
"1,1-diethoxyethane",40,2.36188383,PP-LMW
"1,1-diethoxyethane",35,1.89702108,PP-LMW
"1,1-diethoxyethane",30,1.51285654,PP-LMW
"1,1-diethoxyethane",25,1.197527,PP-LMW
"1,1-difluoroethane",160,83.44645666,PP-LMW
"1,1-difluoroethane",155,79.44059125,PP-LMW
"1,1-difluoroethane",150,74.94443627,PP-LMW
"1,1-difluoroethane",145,69.8189842,PP-LMW
"1,1-difluoroethane",140,63.86072415,PP-LMW
"1,1-difluoroethane",135,56.77526655,PP-LMW
"1,1-difluoroethane",130,48.20289718,PP-LMW
"1,1-difluoroethane",125,38.10847061,PP-LMW
"1,1-difluoroethane",120,27.9446623,PP-LMW
