polymer,solvent,n_points,n_dropped_100,t_min_c,t_max_c,mk_A,mk_B,mk_C,mk_r2,mk_rmse_lns,mk_mae_pct,mk_rmse_pct,mk_max_err_pct,mk_category,apel_A,apel_B,apel_C,apel_r2,apel_rmse_lns,apel_mae_pct,apel_rmse_pct,apel_max_err_pct,apel_category,delta_r2,winner
EVOH,cyclohexanol,28,0,25.0,160.0,23.390883854314378,-7159.1199858890695,-492598.30412897875,0.99983944,0.039059084823800196,0.5796261229982361,1.669290098648392,8.050582474956656,fitted,82.88036299567095,-12824.036267784984,-8.078658915760535,0.99985912,0.036586919082711285,0.5333976077070235,1.5284796866365,7.387197326251922,fitted,1.968e-05,apelblat
EVOH,dimethylformamide,25,3,25.0,145.0,0.10808492686773905,7230.491665217149,-2331286.2580618258,0.99965366,0.0327261462812855,0.37646514382083524,0.6499723379017932,2.2839125055710383,fitted,280.03870255927393,-19476.84953156158,-38.009056313079064,0.99982572,0.023214754238625082,0.2204844032898243,0.3374994595327433,0.9509568522605321,fitted,0.00017206,apelblat
EVOH,dimethylsulfoxide,23,5,25.0,135.0,5.493773545857916,1795.5093562919744,-1003773.3878870588,0.99999376,0.0027170659621517904,0.02960144639791129,0.04145409581596372,0.12684713952117477,fitted,127.56272668483436,-9778.322633268988,-16.591939622939737,0.99998757,0.003833954762130953,0.06888237091495342,0.12216004130507584,0.4602184064192798,fitted,-6.19e-06,tie
EVOH,diphenylether,28,0,25.0,160.0,32.9327582169967,-11679.045473883645,-610364.8713793688,0.99959619,0.0942816692596484,0.31349163725663154,1.2153848766170823,6.280416780691848,fitted,97.29786948204499,-18211.87627577414,-8.653111464238258,0.99957363,0.0968801576493722,0.3135204703968042,1.2078375598612527,6.243831537497771,fitted,-2.256e-05,mk
EVOH,dodecane,28,0,25.0,160.0,24.391238439560055,-6045.376399956886,-1880634.1043689311,0.99998953,0.016702408514366676,0.004875353799610792,0.017794573974001412,0.09123478866976265,fitted,240.27891610377554,-27088.367136501132,-29.212178517729196,0.99997808,0.02416290818705933,0.006517654048182559,0.02369692331952171,0.1203926142877092,fitted,-1.145e-05,mk
EVOH,ethanol,28,0,25.0,160.0,2.323118046235888,7663.492508593704,-2892209.1450281595,0.99837037,0.10826511976627301,2.197975696320685,4.713715901833167,19.529874797531846,fitted,344.0904733787906,-25206.02153211321,-46.341454405389385,0.99882636,0.0918778561188336,1.7730495486680147,3.704118087557918,15.15096707691744,fitted,0.00045599,apelblat
EVOH,ethylacetate,28,0,25.0,160.0,19.376322735114083,-3585.675212336286,-1259985.9324462228,0.9995638,0.06922025757482879,1.125797945586228,3.103066298556298,14.573549838828157,fitted,169.52888627854347,-17970.90881615785,-20.371819357838493,0.99964141,0.06276063300162679,1.005032145628754,2.7356346672596774,12.867707916608893,fitted,7.761e-05,apelblat
EVOH,glycol,28,0,25.0,160.0,21.775846604324055,-5939.868794998486,-676315.7611953801,0.99960668,0.05999698977616041,1.1168588719364743,3.115981767908385,14.870698128186518,fitted,103.89530051221811,-13740.604448382814,-11.1559596532089,0.99965004,0.056593587192263005,1.0332332456140736,2.8627105016467365,13.679216788689516,fitted,4.336e-05,apelblat
EVOH,h2o,84,0,25.0,160.0,41.5403554099951,-23115.759136091314,2336843.668035601,0.99983112,0.04034898649674424,0.014416464713896385,0.04898892876915789,0.24601445259475185,fitted,-230.69451139437462,3238.8436130928217,36.875859366441496,0.99991792,0.028129623181414792,0.010568508581485059,0.03701647660288117,0.188184072209713,fitted,8.68e-05,apelblat
EVOH,hexane,28,0,25.0,160.0,27.43055290993237,-7626.496467608124,-1616063.0952425727,0.99995037,0.03655920253313552,0.02493170410183729,0.09445502988290111,0.48687709163165005,fitted,211.57219113166337,-25637.587090912333,-24.902998655264547,0.99993054,0.04325007331425573,0.027540465767415177,0.10425961440619996,0.535705475921405,fitted,-1.983e-05,mk
EVOH,isopropylamine,21,7,25.0,125.0,17.91330293772132,-8713.429939394187,1220549.7246689852,0.99984562,0.005073364950726733,0.09521494129761976,0.12241047163297182,0.376591716331923,fitted,-134.30488687335415,5546.651888315342,20.73034014789031,0.99998573,0.0015423617748448943,0.02543182829815226,0.030401840327781548,0.07729728621499277,fitted,0.00014011,apelblat
EVOH,methanol,56,0,25.0,160.0,-2.503781437952603,11054.871369069608,-3443420.926443439,0.9979231,0.11835324364401938,2.403320151594243,4.495381292721479,15.038962129999973,fitted,403.5802578253167,-28036.455349205535,-55.05453252553123,0.99855232,0.09881189892772152,2.0366990583979034,3.938275193044053,15.038962129999973,fitted,0.00062922,apelblat
EVOH,methylacetate,28,0,25.0,160.0,14.118657689639782,341.9857082712561,-1953391.9537301946,0.99919056,0.09411965379782493,1.6430297809567282,4.307209485025625,19.61747983503021,fitted,246.2163641036323,-21924.042180115197,-31.483116233129053,0.99935998,0.08369251228350923,1.4331946649081952,3.681613458778387,16.76213443989718,fitted,0.00016942,apelblat
EVOH,n-heptane,28,0,25.0,160.0,26.879731650482242,-7395.89067302968,-1649375.1172290721,0.99996793,0.029312266427863158,0.016097404194529468,0.0599889396584754,0.3089558295295811,fitted,215.5294827809905,-25815.3186187756,-25.519749225252863,0.99995325,0.035389363657477545,0.01840068962060811,0.06881280586830864,0.3528833229528181,fitted,-1.468e-05,mk
EVOH,propanol,28,0,25.0,160.0,10.049183546602618,2327.3512620902206,-2042645.177022455,0.99890949,0.09408209025896884,1.7623399226269103,4.212088194208344,18.478691153817877,fitted,252.6938871396941,-20953.03087571975,-32.913222180646336,0.99915716,0.08271145487571449,1.4906335128345327,3.5172049212846064,15.386384735115698,fitted,0.00024767,apelblat
EVOH,propanone,28,0,25.0,160.0,2.052621637358004,7949.773811911989,-2976903.4073629016,0.99854721,0.10447710940869327,1.918481312870137,4.131426577064586,17.062720264294356,fitted,353.28551201228737,-25854.038010573146,-47.619719019750406,0.99897875,0.08759614492571476,1.5177749289049862,3.172626070344169,12.89948980300126,fitted,0.00043154,apelblat
EVOH,propyleneglycol,28,0,25.0,160.0,16.677079452801447,-2443.601201943265,-1241424.0650988913,0.99943741,0.06944056010159658,1.1753494103729314,3.0537631712942366,13.999030459785956,fitted,164.9505148060028,-16634.23830148022,-20.12003409425297,0.99954098,0.06272378226910989,1.0413576860599274,2.661135643149161,12.214291963574155,fitted,0.00010357,apelblat
EVOH,tert-butanol,28,0,25.0,160.0,16.973679187808294,-2631.660193510113,-1213715.3630312409,0.99943158,0.07003624748621697,1.2023995542573491,3.1343133876371443,14.404553568373785,fitted,162.08008000174038,-16512.973792409917,-19.691632594953084,0.99953284,0.0634927339829223,1.0692740856249836,2.7432539712503905,12.623530413221786,fitted,0.00010126,apelblat
EVOH,thf,28,0,25.0,160.0,12.785091702007097,-1258.1797495853132,-1032547.2325601372,0.99946051,0.05097807399180693,0.8396390938644885,1.8896695658876654,8.220432827545508,fitted,135.80879152462094,-13045.45003790357,-16.690896731198066,0.99957859,0.04505520069112228,0.7055639395692435,1.5696309138645554,6.830587454539113,fitted,0.00011808,apelblat
EVOH,thp,28,0,25.0,160.0,26.21147314363337,-9989.17944897444,212659.53580088975,0.99982401,0.036217911326134236,0.580883963946016,1.6646613627790527,8.065159802897753,fitted,4.25715612391836,-7737.581995193275,2.9464299098536344,0.99981423,0.03721108534240026,0.5766568349633902,1.6412256253114643,7.951811838464053,fitted,-9.78e-06,tie
EVOH,toluene,28,0,25.0,160.0,39.12707383259725,-15298.101291317851,-59647.42022406196,0.9991597,0.14073825207705984,0.9995022947859872,3.530196426107449,17.293024331106736,fitted,36.56800041142629,-15476.00027541095,0.4390789304206316,0.99915881,0.1408125165613078,0.9731246118640671,3.4333561470816454,16.836373590480214,fitted,-8.9e-07,tie
EVOH,triethylamine,21,7,60.0,160.0,49.296869785713845,-33484.253341007374,5920160.159036869,0.98227274,0.06799479902887891,0.9301959456986295,1.7213593719713685,7.100058303370346,fitted,-570.883226032777,29487.01316011654,83.40851094632369,0.98715037,0.05788955062309486,0.7983151854520668,1.4951214030237654,6.199059903547905,fitted,0.00487763,apelblat
HDPE,"1,2-dimethylbenzene",28,0,25.0,160.0,19.370690157211406,-996.0603869829027,-2190418.7530208905,0.99581073,0.26825252337124245,3.9145065920814717,9.820828401064961,37.98134792930358,fitted,287.82937499864846,-26390.504830447022,-36.49348175540181,0.99610043,0.2588109701851533,3.9145486162894847,9.864938890849787,38.232974134101866,fitted,0.0002897,apelblat
HDPE,"1,4-dimethylbenzene",28,0,25.0,160.0,18.33964734263006,-305.1553927104257,-2297905.3457053388,0.99582442,0.2660999253055931,3.8758476617903233,9.65687627416233,37.266985081790565,fitted,299.31584439962097,-26911.593385810334,-38.18901233218202,0.99613407,0.2560431281944894,3.8726566963894578,9.6946688338012,37.513989935443576,fitted,0.00030965,apelblat
HDPE,"2,3-dihydropyran",28,0,25.0,160.0,17.21031417766637,644.6900908825487,-2492355.837179444,0.9953601,0.2836596777264986,4.081844240016008,9.914850277255596,35.308709061639235,fitted,322.0414068506103,-28217.288862460256,-41.43198863760202,0.99571802,0.27249968778649464,4.078514187779016,9.93110869665842,35.587337726941314,fitted,0.00035792,apelblat
HDPE,2-propanol,28,0,25.0,160.0,33.5578684544392,-10621.977351783278,-667748.8467789348,0.99586383,0.28762021316474684,4.270525589554635,12.11126882529515,48.74378496271234,fitted,123.38281261054314,-18779.03631879227,-12.284332310083414,0.99592896,0.285346964912314,4.301936031180846,12.202079420077153,49.00622005625366,fitted,6.513e-05,apelblat
HDPE,acetylacetone,28,0,25.0,160.0,52.8467009317089,-24323.548056768057,1629134.9899278397,0.99587659,0.30307197650015655,4.8469861353411146,15.467192579989467,66.29769393334782,fitted,-133.47764512816704,-6130.6941514516175,25.205075227209644,0.99585926,0.30370810516092744,4.832190533852766,15.474547701797981,66.41502576676747,fitted,-1.733e-05,mk
HDPE,benzene,28,0,25.0,160.0,18.323004989899516,-5.8790021883663,-2414653.915260126,0.99516791,0.294097337666675,4.224818927055852,10.289263162037496,35.70998427328462,fitted,314.54788570983885,-28014.746880713865,-40.2705595367374,0.99551145,0.2834503054159449,4.226500185645553,10.308703174776333,36.006132294440945,fitted,0.00034354,apelblat
HDPE,butanone,28,0,25.0,160.0,24.600465223577082,-4474.552209878292,-1654703.01818737,0.99551939,0.28705975976872866,4.267785349355413,11.11280877543195,41.051893337712784,fitted,230.857278483863,-23838.056718909935,-28.069877505760257,0.99572078,0.2805344066523695,4.287202129019879,11.177152117916048,41.33156090135295,fitted,0.00020139,apelblat
HDPE,ch2cl2,28,0,25.0,160.0,29.220883585811016,-7369.757366444787,-1252873.4595788936,0.99491581,0.31992168059453213,4.624036102192681,11.907246326491654,43.00125356545626,fitted,189.93663780953545,-22267.617450684545,-21.91342061356971,0.99506509,0.31518983521282495,4.659896026732755,11.987680724688193,43.33209385071054,fitted,0.00014928,apelblat
HDPE,chcl3,28,0,25.0,160.0,26.63332906065546,-5876.103339871242,-1427319.392257849,0.99560256,0.28687438862375647,4.177194753536031,10.839141381147233,42.62471598218022,fitted,206.38650406503342,-22674.469389042813,-24.47966156636286,0.99577132,0.281315943411418,4.200445662322624,10.917607499147454,42.910749771465845,fitted,0.00016876,apelblat
HDPE,cyclohexane,23,5,25.0,135.0,29.030096271918513,-7637.754980585865,-971186.9375337705,0.99981943,0.04828598176608646,0.8253261085908986,2.519466358867512,11.480560649359703,fitted,151.155825724957,-19039.938929330594,-16.6394952520636,0.99984258,0.04508532273298896,0.7639619540568184,2.2998398057684475,10.493645858503896,fitted,2.315e-05,apelblat
HDPE,cyclohexanol,28,0,25.0,160.0,34.22346631878597,-11227.397396644985,-535284.9072871933,0.99613616,0.27525305351050405,4.096225163004687,11.853271789168764,49.911164461893385,fitted,107.6632719234432,-17840.92454467924,-10.055595940264627,0.99618539,0.2734941218211969,4.125292863820528,11.941853481269199,50.151552578054726,fitted,4.923e-05,apelblat
HDPE,dimethylformamide,28,0,25.0,160.0,39.1418198989838,-14917.13921873835,132101.47601383168,0.99624046,0.2703060039472906,4.126919361223443,12.85614295758649,54.854200134645,fitted,31.919439028322458,-13852.337457318616,0.898913725548595,0.99623496,0.2705035212662295,4.153179715885768,12.924438688960986,55.04032101188352,fitted,-5.5e-06,tie
HDPE,dimethylsulfoxide,28,0,25.0,160.0,29.65966699744469,-9364.747558648478,-764526.9925541802,0.99782146,0.19819537279680977,2.0011253759098446,5.463826388084851,24.316024160705826,fitted,127.18618756945786,-18427.326491074968,-13.29282216163942,0.9978799,0.19551898519545538,1.9284141051329529,5.232444804935776,23.121641741159625,fitted,5.844e-05,apelblat
HDPE,diphenylether,28,0,25.0,160.0,38.7261027061281,-14419.68883850945,481.61362783703953,0.99620586,0.2761947526726076,4.152371742521747,12.56413794294316,54.07061766458491,fitted,47.70724318854583,-14884.565216706875,-1.3044118609722217,0.99620848,0.2760993982882046,4.181463098016475,12.639460037495335,54.272773571724464,fitted,2.62e-06,tie
HDPE,dodecane,23,5,25.0,135.0,39.47412947961836,-15064.572868732652,254083.3071391924,0.9999841,0.01470514891108916,0.18457504789168108,0.6141159769068454,2.8729728071249525,fitted,7.417321737921486,-12076.130336587737,4.368721470983776,0.99998576,0.013915228589988211,0.17364401704985577,0.5746272243822034,2.6912106299980536,fitted,1.66e-06,tie
HDPE,ethanol,28,0,25.0,160.0,39.53951024429544,-14755.468160536057,1524.497764485539,0.99592729,0.29274356683111663,4.3514666425016495,13.027098481028162,53.75555573377605,fitted,49.89026382215872,-15286.181760267122,-1.504431109550064,0.99593062,0.2926239177839902,4.383772241822151,13.112722918398523,53.992637736728554,fitted,3.33e-06,tie
HDPE,ethylacetate,28,0,25.0,160.0,28.251306776535994,-7037.906131743035,-1228680.8893341688,0.99573428,0.28341466731379317,4.234076756645431,11.392521049480376,44.34136607624541,fitted,183.97165340066186,-21549.629637962462,-21.215596746650277,0.99586849,0.27892036907073886,4.259551997971825,11.471885857990738,44.60686873934856,fitted,0.00013421,apelblat
HDPE,glycol,28,0,25.0,160.0,28.512776505703883,-8792.180555315603,-1091104.2436758508,0.99754493,0.22990342986546353,0.444214635690058,1.2280361907348007,5.60401032129172,fitted,167.03259886327504,-21691.274575251577,-18.87427484956213,0.99763936,0.22543893661912948,0.4234737263396526,1.1587285085034276,5.260478312438932,fitted,9.443e-05,apelblat
HDPE,h2o,84,0,25.0,160.0,-71.17988604383069,62842.0344711155,-14982170.53702404,0.96055068,1.370433149071971,0.00012528377497405185,0.0002572881324007636,0.0006671590473099234,anomalous,1625.8227369488095,-103607.4657808183,-229.39898091671674,0.9591464,1.394611499006154,0.0001426687184938248,0.00029424223425222174,0.0008591867582202566,anomalous,-0.00140428,mk
HDPE,hexane,23,5,25.0,135.0,30.066388342165542,-8359.721050679724,-852034.6299417724,0.99985319,0.04364793705691546,0.7444204762078859,2.2883426580475423,10.470306141165096,fitted,137.28129533966643,-18366.68044217621,-14.608606674153341,0.99987129,0.04086811387634845,0.6912724403470952,2.0980421064767008,9.611904416818774,fitted,1.81e-05,apelblat
HDPE,isopropylamine,28,0,25.0,160.0,14.870581841972891,2361.30646633663,-2796646.698543682,0.99513234,0.29054125554046156,4.172697957288705,10.058580751650275,33.187432001545005,fitted,355.7290030906297,-29962.524136465865,-46.31773165157873,0.99555434,0.2776616114780527,4.161951458358459,10.044485519929324,33.471727234933255,fitted,0.000422,apelblat
HDPE,methanol,56,0,25.0,160.0,55.6929819360258,-26200.120745652603,1905122.5832804646,0.99581981,0.31174694411652143,4.977133834571892,16.305755726599862,68.85651054469615,fitted,-163.1189619960695,-4877.2346113654785,29.60898254895858,0.99580765,0.31220028756497836,4.952712952827484,16.299202363450984,68.96930429156899,fitted,-1.216e-05,mk
HDPE,methylacetate,28,0,25.0,160.0,33.27932064387554,-10424.571459038414,-698352.9811056694,0.99551656,0.2989773821819273,4.500448666164816,12.505516737611062,47.741522139647074,fitted,126.79788567114618,-18933.458440169292,-12.785903321427565,0.99558557,0.2966675465961588,4.53306577432167,12.591742341039405,48.01075563581319,fitted,6.901e-05,apelblat
HDPE,n-heptane,23,5,25.0,135.0,32.732809511329776,-10238.907324147833,-542391.5660576735,0.99993658,0.028881598287504962,0.46467372265957574,1.4573294056105415,6.715513337805746,fitted,101.0428100219765,-16612.15794085199,-9.308166663916204,0.99994401,0.027136636517271023,0.43331403288839565,1.3446986587455723,6.204508098834253,fitted,7.43e-06,tie
HDPE,propanol,28,0,25.0,160.0,34.79070048101724,-11498.576975787757,-520073.7374466927,0.9959476,0.28559171925445137,4.2463642349571025,12.228343753639722,49.981398844028405,fitted,106.9516199883669,-17966.219581101195,-9.887157748688148,0.99599642,0.28386634023116747,4.277262025208689,12.318652496173824,50.23459557857055,fitted,4.882e-05,apelblat
HDPE,propanone,28,0,25.0,160.0,29.0578911042094,-7585.474824110209,-1140290.3344596482,0.99550367,0.29205363981662724,4.430082296220393,12.09541125565449,44.43501137153151,fitted,174.61148729442044,-21107.131467374656,-19.83971735525568,0.99562811,0.2879839300713698,4.4599853461603365,12.172783706926218,44.70917768663717,fitted,0.00012444,apelblat
HDPE,propyleneglycol,28,0,25.0,160.0,48.43816417767565,-21813.25580185807,1168640.3775828585,0.99905361,0.1456797623280936,2.109321143692275,6.120451292111149,25.75425031240279,fitted,-87.48324554245443,-8645.015969022697,18.40922379051782,0.99906131,0.14508597619984145,2.090140165588899,6.010500447854947,24.64380976729082,fitted,7.7e-06,tie
HDPE,tert-butanol,28,0,25.0,160.0,29.141287504963685,-7588.515839659658,-1155727.0648777194,0.99580851,0.28374673334254374,4.189335907932543,11.406303515830075,45.21472353068965,fitted,176.598422984031,-21289.741016536576,-20.098586130741865,0.99593413,0.27946263576503655,4.214312514365174,11.491973536078046,45.48684030548421,fitted,0.00012562,apelblat
HDPE,thf,28,0,25.0,160.0,11.882846194952084,4223.698281115325,-3050764.3422390684,0.99523497,0.27823945928563504,3.98130923642428,9.326839955767873,31.059094804067982,fitted,381.9058774340485,-30943.175234855353,-50.26398363142372,0.99572063,0.2636792114585529,3.9516823312262774,9.284063133304537,31.318467114397876,fitted,0.00048566,apelblat
HDPE,thp,28,0,25.0,160.0,13.008752018827995,3383.0116826909043,-2899450.017165859,0.99551686,0.26958352717231454,3.8680253297866742,9.161228213047176,32.59284452474496,fitted,364.80355692946557,-30046.10434092295,-47.78902108743364,0.99595981,0.2559194124403266,3.8425022492262997,9.143188035292704,32.83798479908526,fitted,0.00044295,apelblat
HDPE,toluene,28,0,25.0,160.0,17.7717083018007,197.68339000872015,-2405846.9124408783,0.99555318,0.2768286033785334,4.003505293760833,9.820502905448809,36.1970693541315,fitted,312.03111076091994,-27662.968496259553,-39.99518957891234,0.99588898,0.266171074656221,4.0005389175345165,9.846760009931891,36.462647222512366,fitted,0.0003358,apelblat
HDPE,triethylamine,28,0,25.0,160.0,11.083873028187744,4579.240530311377,-3063788.2639559065,0.99583863,0.25429163629119433,3.6479200345126155,8.596601347892928,32.06973276727453,fitted,381.16500948409237,-30658.57979793898,-50.2576682503246,0.99630643,0.23957249322567487,3.6092876903283715,8.571672673717076,32.27613479279918,fitted,0.0004678,apelblat
LDPE,"1,2-dimethylbenzene",28,0,25.0,160.0,13.740188330985566,-993.1124816362301,-1197630.4990593668,0.99584433,0.1550626369254235,2.913545936252755,6.197134421107212,19.941307110389502,fitted,161.4845923318858,-14927.824078314809,-20.092831144288624,0.99613137,0.1496116108005079,2.895904466128027,6.1903931231277145,20.143533208012727,fitted,0.00028704,apelblat
LDPE,"1,4-dimethylbenzene",28,0,25.0,160.0,12.903501765058818,-451.0526600524688,-1277600.7243124573,0.99595256,0.15121254061062836,2.854587615988951,6.031566097690003,19.433441603920784,fitted,169.73853318237437,-15275.9144405056,-21.322017798058006,0.99626075,0.14534145188324746,2.828699310371454,6.016024155013632,19.622075118182323,fitted,0.00030819,apelblat
LDPE,"2,3-dihydropyran",28,0,25.0,160.0,11.270918802453073,868.9599999027674,-1538434.320720493,0.99509606,0.1697793808910391,3.153494886626426,6.425793488013675,17.904634077684634,fitted,199.8932506656704,-16970.457606996166,-25.641420897052097,0.99551649,0.16233855068097888,3.110830605742893,6.362328300662551,17.982261523148793,fitted,0.00042043,apelblat
LDPE,2-propanol,28,0,25.0,160.0,27.968448071938013,-10574.66094416854,306661.4534833266,0.99488869,0.19694404938225235,3.6384146977430043,9.251371372332622,32.154375128227,fitted,0.8832718391909538,-7565.805273611142,3.584851958443695,0.99484749,0.19773620525959912,3.6814246893857843,9.340968945265757,32.44841804047624,fitted,-4.12e-05,mk
LDPE,acetylacetone,28,0,25.0,160.0,48.09469278419359,-24833.824757645107,2695681.762625953,0.99309594,0.2513276360723545,4.7158227072346435,12.787346708374109,51.20182647281552,fitted,-265.3358569528739,5536.073515450645,42.450154473923135,0.99319226,0.2495684507791719,4.645234156455767,12.750607361637464,51.34469651761371,fitted,9.632e-05,apelblat
LDPE,benzene,28,0,25.0,160.0,11.832223669180442,633.6558073704789,-1536567.8331668293,0.99457178,0.1838190021220891,3.361842775692978,6.873904663731822,19.122202978969582,fitted,201.14823031320702,-17232.127126979572,-25.744241426747617,0.99500201,0.17638418215880286,3.3282003573947514,6.805965045299337,18.975352876505895,fitted,0.00043023,apelblat
LDPE,butanone,28,0,25.0,160.0,18.69563082510647,-4226.010730067292,-712174.517424514,0.99465827,0.1872640057167466,3.528706304651528,7.9328753040757265,24.339389626845545,fitted,111.30755843921517,-12759.798054482777,-12.638624876547475,0.99482775,0.18426926766313673,3.5490788210583424,7.964168736905339,24.352341158648926,fitted,0.00016948,apelblat
LDPE,ch2cl2,28,0,25.0,160.0,21.41389022691107,-5692.450070829361,-570841.179293994,0.99326112,0.22763763781304366,3.9604020043031043,8.60001873996355,24.898080269618234,fitted,100.4533246581371,-12782.822487645342,-10.828269048658868,0.99341295,0.22505852317648753,3.997376089533821,8.643437881614526,24.980109467034637,fitted,0.00015183,apelblat
LDPE,chcl3,28,0,25.0,160.0,19.46268122924319,-4702.789902714291,-649686.4825396405,0.99506707,0.1826526588531872,3.269480211464972,7.081677456739801,22.78659838599708,fitted,105.1201162128458,-12548.767666665713,-11.699758112296763,0.99522207,0.1797602231986667,3.2833613274169133,7.1289097846173,23.083890489745514,fitted,0.000155,apelblat
LDPE,cyclohexane,24,4,25.0,140.0,12.61221214150945,-480.08640232600817,-1160864.3619588052,0.99968292,0.03560153349069993,0.7125526730332132,1.2857987636599248,3.8312973300000124,fitted,155.32820191470546,-13946.335211627023,-19.4121981404467,0.99975944,0.031009513229618715,0.6357173465286781,1.1661844223867492,3.8312973300000124,fitted,7.652e-05,apelblat
LDPE,cyclohexanol,28,0,25.0,160.0,28.456619343759048,-11055.88695378239,417732.110342571,0.99552878,0.1811709764170141,3.3183114888072534,8.539375204466099,31.889788984157086,fitted,-12.552052548011947,-6743.177318178068,5.4804415373403685,0.99547584,0.18224021544715804,3.3590281901920123,8.626253980265885,32.15385209691391,fitted,-5.294e-05,mk
LDPE,dimethylformamide,28,0,25.0,160.0,34.464600365450075,-15521.438581692923,1220781.9804063763,0.9945185,0.19971675748680864,3.834824811635825,10.623762758669674,39.08170102605387,fitted,-103.09954127356575,-1995.7780362797366,18.588656810231793,0.99444111,0.201121585962883,3.840456753084097,10.685259966170214,39.28854102823713,fitted,-7.739e-05,mk
LDPE,dimethylsulfoxide,28,0,25.0,160.0,25.079442545087378,-10143.414197107502,369521.9324362497,0.99870686,0.09010919731084484,0.8777026095650032,2.2408186527000638,9.370821308271506,fitted,-15.002723698841272,-6130.348465032669,5.400536110092152,0.99868636,0.09082091321327172,0.8821973122293182,2.245883676840666,9.380216872379275,fitted,-2.05e-05,mk
LDPE,diphenylether,28,0,25.0,160.0,32.404819351639,-13821.003480988797,874160.228736637,0.99564979,0.1828365448686001,3.2998696005713493,8.738877487786645,33.386882423412494,fitted,-63.10124774295253,-4291.806976904032,12.875324848934405,0.99556629,0.18458282120666694,3.3356820989743357,8.817986219302057,33.62457430489932,fitted,-8.35e-05,mk
LDPE,dodecane,24,4,25.0,140.0,26.136229651107474,-9820.575495180912,361568.4192006518,0.99995138,0.015091070122276739,0.31901165920992186,0.8589108245894982,3.89860515407689,fitted,-18.59946959333796,-5611.7850785017445,6.087695827371461,0.9999597,0.013739921618389812,0.28864520491612783,0.7737869134266276,3.5197915799367223,fitted,8.32e-06,tie
LDPE,ethanol,28,0,25.0,160.0,34.309112740679005,-14950.466411968384,1016456.3741529714,0.99448214,0.21368278266910584,3.939332663897791,10.815700518253525,38.522426390879666,fitted,-76.7563307736005,-3869.4342434752293,14.973042471586519,0.99437752,0.21569907403039804,3.974957027654122,10.904279906679976,38.79949702818437,fitted,-0.00010462,mk
LDPE,ethylacetate,28,0,25.0,160.0,22.194637185002804,-6663.259755921617,-310766.0091143545,0.99493002,0.18637728260028696,3.4809181593437906,8.085441046671118,26.003415752076933,fitted,67.52629017921963,-10643.087854704097,-6.229194855418642,0.99499883,0.18510815032542963,3.510142033658839,8.149403232057352,26.289992286850705,fitted,6.881e-05,apelblat
LDPE,glycol,28,0,25.0,160.0,23.8058268858382,-9474.374233376882,25271.25066425915,0.99838624,0.116471238824077,0.2194039739692635,0.5636807836529591,2.4954392052968704,fitted,26.79354827813803,-9498.06267620896,-0.4623746025433041,0.99838645,0.11646354181658357,0.21538454907516189,0.5504579541361192,2.426371884545423,fitted,2.1e-07,tie
LDPE,h2o,84,0,25.0,160.0,26.089053180809888,-15653.873325024404,877182.417582914,0.99869287,0.12045714808650246,0.00011660036256162891,0.00031850723426056965,0.001466735429948532,fitted,-68.1954248288254,-6172.488169142851,12.694553718315218,0.99861859,0.12383282824494259,0.00011681565009855649,0.00031783911072825707,0.0014633322369465391,fitted,-7.428e-05,mk
LDPE,hexane,24,4,25.0,140.0,13.63656110788604,-1175.1186775554406,-1048909.0759496607,0.99971444,0.034025776779596846,0.6864465785916293,1.2597972227302165,3.9227735000000337,fitted,142.73452620872519,-13350.099408315082,-17.561287616857285,0.99977942,0.029904687279692425,0.617608126831903,1.155796712251975,3.9227735000000337,fitted,6.498e-05,apelblat
LDPE,isopropylamine,28,0,25.0,160.0,9.519143345276252,2149.6597476400334,-1764117.5401807057,0.99471843,0.17604064698096655,3.3234980369040925,6.847496970550627,19.501942573055118,fitted,224.71669009065616,-18249.753427994194,-29.24395402215712,0.99522303,0.16742009129619992,3.26602947726791,6.741448025731123,19.289444658140667,fitted,0.0005046,apelblat
LDPE,methanol,56,0,25.0,160.0,50.85580858706825,-26734.310805008547,2987812.6790842745,0.99263759,0.26665709680893407,5.072639776887863,14.735260713720216,59.60757639710115,fitted,-298.5256066771024,7030.042811736204,47.33856915649016,0.99283686,0.2630237643419269,4.97549383101523,14.64478091968907,59.70976204410085,fitted,0.00019927,apelblat
LDPE,methylacetate,28,0,25.0,160.0,27.183374983779874,-9985.911883515431,203156.1323251979,0.99407366,0.21198103660501227,3.9347049759863153,9.490982870037689,30.229455536531397,fitted,13.061957444117592,-8191.509396791579,1.820026781751402,0.99404606,0.21247404250240784,3.9812962716724485,9.579360376603697,30.391965076313078,fitted,-2.76e-05,mk
LDPE,n-heptane,24,4,25.0,140.0,16.806128039560004,-3349.8514394906,-696015.1382893652,0.99985919,0.024373350047842367,0.536304759251148,1.137987742843635,4.535676019999983,fitted,102.60533620252008,-11435.574238401368,-11.672630729867288,0.99988869,0.021670208923000173,0.4933418503899782,1.089498964235906,4.535676019999983,fitted,2.95e-05,apelblat
LDPE,propanol,28,0,25.0,160.0,29.281055348575485,-11506.799441830053,463892.5293330099,0.99496854,0.19646996830537555,3.6303010017208854,9.418178056531818,33.55166943126372,fitted,-16.558712990455817,-6701.936247723086,6.129529973403413,0.99490822,0.1976441264458403,3.673803391903161,9.508493481180738,33.83666223330802,fitted,-6.032e-05,mk
